root	clade_1
root	clade_47
clade_1	clade_2
clade_1	clade_13
clade_47	L048
clade_47	clade_48
clade_2	L001
clade_2	clade_3
clade_13	clade_14
clade_13	clade_29
clade_48	clade_49
clade_48	clade_90
clade_3	clade_4
clade_3	L012
clade_14	clade_15
clade_14	L028
clade_29	clade_30
clade_29	clade_35
clade_49	clade_50
clade_49	clade_73
clade_90	L091
clade_90	clade_91
clade_4	clade_5
clade_4	clade_11
clade_15	clade_16
clade_15	clade_18
clade_30	clade_31
clade_30	clade_32
clade_35	clade_36
clade_35	L047
clade_50	clade_51
clade_50	L072
clade_73	clade_74
clade_73	L090
clade_91	clade_92
clade_91	clade_95
clade_5	clade_6
clade_5	clade_7
clade_11	L009
clade_11	clade_12
clade_16	clade_17
clade_16	L015
clade_18	clade_19
clade_18	clade_21
clade_31	L029
clade_31	L030
clade_32	L031
clade_32	clade_33
clade_36	L035
clade_36	clade_37
clade_51	L049
clade_51	clade_52
clade_74	L073
clade_74	clade_75
clade_92	L092
clade_92	clade_93
clade_95	clade_96
clade_95	clade_97
clade_6	L002
clade_6	L003
clade_7	clade_8
clade_7	clade_9
clade_12	L010
clade_12	L011
clade_17	L013
clade_17	L014
clade_19	L016
clade_19	clade_20
clade_21	L019
clade_21	clade_22
clade_33	L032
clade_33	clade_34
clade_37	clade_38
clade_37	L046
clade_52	clade_53
clade_52	clade_72
clade_75	clade_76
clade_75	clade_86
clade_93	L093
clade_93	clade_94
clade_96	L096
clade_96	L097
clade_97	clade_98
clade_97	L100
clade_8	L004
clade_8	L005
clade_9	clade_10
clade_9	L008
clade_20	L017
clade_20	L018
clade_22	clade_23
clade_22	L027
clade_34	L033
clade_34	L034
clade_38	clade_39
clade_38	clade_44
clade_53	clade_54
clade_53	L069
clade_72	L070
clade_72	L071
clade_76	clade_77
clade_76	L084
clade_86	clade_87
clade_86	clade_89
clade_94	L094
clade_94	L095
clade_98	L098
clade_98	L099
clade_10	L006
clade_10	L007
clade_23	clade_24
clade_23	clade_28
clade_39	clade_40
clade_39	L041
clade_44	clade_45
clade_44	L045
clade_54	clade_55
clade_54	clade_64
clade_77	clade_78
clade_77	clade_81
clade_87	clade_88
clade_87	L087
clade_89	L088
clade_89	L089
clade_24	clade_25
clade_24	L024
clade_28	L025
clade_28	L026
clade_40	L036
clade_40	clade_41
clade_45	clade_46
clade_45	L044
clade_55	clade_56
clade_55	L059
clade_64	clade_65
clade_64	clade_69
clade_78	clade_79
clade_78	clade_80
clade_81	L078
clade_81	clade_82
clade_88	L085
clade_88	L086
clade_25	clade_26
clade_25	clade_27
clade_41	L037
clade_41	clade_42
clade_46	L042
clade_46	L043
clade_56	clade_57
clade_56	clade_63
clade_65	L060
clade_65	clade_66
clade_69	clade_70
clade_69	L068
clade_79	L074
clade_79	L075
clade_80	L076
clade_80	L077
clade_82	clade_83
clade_82	L083
clade_26	L020
clade_26	L021
clade_27	L022
clade_27	L023
clade_42	L038
clade_42	clade_43
clade_57	clade_58
clade_57	clade_62
clade_63	L057
clade_63	L058
clade_66	clade_67
clade_66	clade_68
clade_70	L065
clade_70	clade_71
clade_83	clade_84
clade_83	L082
clade_43	L039
clade_43	L040
clade_58	L050
clade_58	clade_59
clade_62	L055
clade_62	L056
clade_67	L061
clade_67	L062
clade_68	L063
clade_68	L064
clade_71	L066
clade_71	L067
clade_84	clade_85
clade_84	L081
clade_59	L051
clade_59	clade_60
clade_85	L079
clade_85	L080
clade_60	clade_61
clade_60	L054
clade_61	L052
clade_61	L053
