root	clade_1
root	clade_20
root	clade_193
root	clade_194
clade_1	AT135-A118389B-R58-C07
clade_1	clade_2
clade_20	clade_21
clade_20	clade_182
clade_20	clade_186
clade_20	clade_189
clade_193	AT135-A118389B-R53-C13
clade_193	AT135-A118389B-R50-C12
clade_194	AT135-A118389B-R45-C56
clade_194	clade_195
clade_194	AT135-A118389B-R52-C64
clade_194	clade_196
clade_2	clade_3
clade_2	clade_11
clade_21	clade_22
clade_21	clade_60
clade_21	clade_72
clade_21	clade_77
clade_21	clade_83
clade_21	clade_88
clade_21	clade_96
clade_21	clade_97
clade_21	AT135-A118389B-R63-C49
clade_21	clade_101
clade_21	AT135-A118389B-R57-C11
clade_21	AT135-A118389B-R54-C54
clade_21	clade_105
clade_21	clade_123
clade_21	AT135-A118389B-R53-C69
clade_21	AT135-A118389B-R49-C65
clade_21	AT135-A118389B-R64-C11
clade_21	AT135-A118389B-R53-C37
clade_21	clade_166
clade_21	clade_169
clade_21	clade_170
clade_182	clade_183
clade_182	clade_184
clade_186	AT135-A118389B-R55-C18
clade_186	clade_187
clade_189	clade_190
clade_189	AT135-A118389B-R58-C66
clade_189	AT135-A118389B-R55-C45
clade_195	AT135-A118389B-R57-C24
clade_195	AT135-A118389B-R48-C44
clade_196	AT135-A118389B-R62-C15
clade_196	clade_197
clade_3	clade_4
clade_3	clade_9
clade_11	clade_12
clade_11	clade_13
clade_11	clade_15
clade_11	clade_16
clade_11	clade_17
clade_22	clade_23
clade_22	clade_47
clade_22	clade_48
clade_22	clade_49
clade_22	AT135-A118389B-R54-C21
clade_22	AT135-A118389B-R65-C47
clade_22	AT135-A118389B-R64-C31
clade_22	clade_51
clade_22	clade_58
clade_22	AT135-A118389B-R53-C17
clade_22	clade_59
clade_22	AT135-A118389B-R64-C58
clade_22	AT135-A118389B-R59-C09
clade_60	AT135-A118389B-R53-C08
clade_60	AT135-A118389B-R63-C34
clade_60	AT135-A118389B-R57-C60
clade_60	clade_61
clade_60	clade_62
clade_60	clade_63
clade_60	AT135-A118389B-R64-C57
clade_60	AT135-A118389B-R53-C38
clade_60	clade_64
clade_72	clade_73
clade_72	AT135-A118389B-R63-C40
clade_72	clade_76
clade_77	clade_78
clade_77	clade_79
clade_83	AT135-A118389B-R58-C25
clade_83	AT135-A118389B-R63-C65
clade_83	AT135-A118389B-R63-C18
clade_83	clade_84
clade_83	AT135-A118389B-R47-C56
clade_83	clade_87
clade_88	clade_89
clade_88	clade_94
clade_88	AT135-A118389B-R64-C51
clade_88	clade_95
clade_88	AT135-A118389B-R49-C17
clade_88	AT135-A118389B-R62-C07
clade_88	AT135-A118389B-R50-C42
clade_96	AT135-A118389B-R54-C18
clade_96	AT135-A118389B-R49-C68
clade_97	clade_98
clade_97	clade_99
clade_97	clade_100
clade_97	AT135-A118389B-R58-C28
clade_97	AT135-A118389B-R52-C18
clade_97	AT135-A118389B-R47-C32
clade_101	clade_102
clade_101	AT135-A118389B-R45-C19
clade_101	clade_103
clade_105	clade_106
clade_105	clade_119
clade_105	clade_120
clade_105	clade_121
clade_105	clade_122
clade_123	clade_124
clade_123	clade_154
clade_123	AT135-A118389B-R58-C40
clade_123	clade_158
clade_123	clade_162
clade_123	clade_163
clade_123	clade_164
clade_123	AT135-A118389B-R54-C16
clade_123	AT135-A118389B-R59-C12
clade_123	AT135-A118389B-R58-C58
clade_166	clade_167
clade_166	AT135-A118389B-R51-C44
clade_166	clade_168
clade_169	AT135-A118389B-R54-C43
clade_169	AT135-A118389B-R54-C08
clade_170	clade_171
clade_170	AT135-A118389B-R49-C18
clade_170	clade_176
clade_170	clade_180
clade_183	AT135-A118389B-R55-C69
clade_183	AT135-A118389B-R52-C17
clade_184	AT135-A118389B-R45-C50
clade_184	clade_185
clade_187	clade_188
clade_187	AT135-A118389B-R57-C19
clade_187	AT135-A118389B-R51-C57
clade_190	AT135-A118389B-R61-C52
clade_190	clade_191
clade_190	AT135-A118389B-R65-C38
clade_190	clade_192
clade_197	AT135-A118389B-R48-C55
clade_197	AT135-A118389B-R48-C42
clade_4	clade_5
clade_4	AT135-A118389B-R48-C27
clade_4	clade_6
clade_4	clade_7
clade_9	AT135-A118389B-R57-C40
clade_9	clade_10
clade_12	AT135-A118389B-R61-C60
clade_12	AT135-A118389B-R56-C26
clade_13	AT135-A118389B-R64-C56
clade_13	clade_14
clade_15	AT135-A118389B-R55-C24
clade_15	AT135-A118389B-R61-C29
clade_15	AT135-A118389B-R45-C59
clade_16	AT135-A118389B-R64-C24
clade_16	AT135-A118389B-R51-C20
clade_17	clade_18
clade_17	AT135-A118389B-R47-C28
clade_17	clade_19
clade_23	clade_24
clade_23	clade_27
clade_23	AT135-A118389B-R48-C58
clade_23	clade_29
clade_47	AT135-A118389B-R62-C61
clade_47	AT135-A118389B-R60-C20
clade_47	AT135-A118389B-R54-C23
clade_48	AT135-A118389B-R61-C57
clade_48	AT135-A118389B-R58-C59
clade_49	clade_50
