cell_id	clone_id
SA604X6XB01975-A96180A-R03-C67	N
SA604X6XB01975-A96180A-R04-C07	None
SA604X6XB01975-A96180A-R04-C08	N
SA604X6XB01975-A96180A-R04-C10	N
SA604X6XB01975-A96180A-R04-C13	N
SA604X6XB01975-A96180A-R04-C17	N
SA604X6XB01975-A96180A-R04-C21	N
SA604X6XB01975-A96180A-R04-C23	None
SA604X6XB01975-A96180A-R04-C25	N
SA604X6XB01975-A96180A-R04-C27	N
SA604X6XB01975-A96180A-R04-C28	N
SA604X6XB01975-A96180A-R04-C31	G
SA604X6XB01975-A96180A-R04-C33	N
SA604X6XB01975-A96180A-R04-C34	None
SA604X6XB01975-A96180A-R04-C37	D
SA604X6XB01975-A96180A-R04-C39	None
SA604X6XB01975-A96180A-R04-C42	K
SA604X6XB01975-A96180A-R04-C46	K
SA604X6XB01975-A96180A-R04-C49	None
SA604X6XB01975-A96180A-R04-C50	N
SA604X6XB01975-A96180A-R04-C55	N
SA604X6XB01975-A96180A-R04-C56	None
SA604X6XB01975-A96180A-R04-C57	N
SA604X6XB01975-A96180A-R04-C58	N
SA604X6XB01975-A96180A-R04-C60	N
SA604X6XB01975-A96180A-R04-C62	N
SA604X6XB01975-A96180A-R04-C64	L
SA604X6XB01975-A96180A-R04-C69	N
SA604X6XB01975-A96180A-R05-C08	K
SA604X6XB01975-A96180A-R05-C09	N
SA604X6XB01975-A96180A-R05-C10	E
SA604X6XB01975-A96180A-R05-C11	K
SA604X6XB01975-A96180A-R05-C12	None
SA604X6XB01975-A96180A-R05-C14	N
SA604X6XB01975-A96180A-R05-C15	N
SA604X6XB01975-A96180A-R05-C18	N
SA604X6XB01975-A96180A-R05-C21	N
SA604X6XB01975-A96180A-R05-C23	N
SA604X6XB01975-A96180A-R05-C26	E
SA604X6XB01975-A96180A-R05-C27	N
SA604X6XB01975-A96180A-R05-C28	K
SA604X6XB01975-A96180A-R05-C30	L
SA604X6XB01975-A96180A-R05-C31	N
SA604X6XB01975-A96180A-R05-C32	K
SA604X6XB01975-A96180A-R05-C33	N
SA604X6XB01975-A96180A-R05-C34	N
SA604X6XB01975-A96180A-R05-C38	N
SA604X6XB01975-A96180A-R05-C39	C
SA604X6XB01975-A96180A-R05-C41	None
SA604X6XB01975-A96180A-R05-C42	N
SA604X6XB01975-A96180A-R05-C43	N
SA604X6XB01975-A96180A-R05-C45	N
SA604X6XB01975-A96180A-R05-C47	N
SA604X6XB01975-A96180A-R05-C48	C
SA604X6XB01975-A96180A-R05-C50	N
SA604X6XB01975-A96180A-R05-C51	N
SA604X6XB01975-A96180A-R05-C52	None
SA604X6XB01975-A96180A-R05-C54	N
SA604X6XB01975-A96180A-R05-C55	K
SA604X6XB01975-A96180A-R05-C56	None
SA604X6XB01975-A96180A-R05-C57	None
SA604X6XB01975-A96180A-R05-C60	None
SA604X6XB01975-A96180A-R05-C61	E
SA604X6XB01975-A96180A-R05-C63	N
SA604X6XB01975-A96180A-R05-C65	N
SA604X6XB01975-A96180A-R05-C67	N
SA604X6XB01975-A96180A-R05-C68	E
SA604X6XB01975-A96180A-R06-C08	N
SA604X6XB01975-A96180A-R06-C10	E
SA604X6XB01975-A96180A-R06-C11	None
SA604X6XB01975-A96180A-R06-C12	N
SA604X6XB01975-A96180A-R06-C13	None
SA604X6XB01975-A96180A-R06-C14	None
SA604X6XB01975-A96180A-R06-C16	C
SA604X6XB01975-A96180A-R06-C17	D
SA604X6XB01975-A96180A-R06-C18	N
SA604X6XB01975-A96180A-R06-C19	N
SA604X6XB01975-A96180A-R06-C21	N
SA604X6XB01975-A96180A-R06-C22	N
SA604X6XB01975-A96180A-R06-C23	D
SA604X6XB01975-A96180A-R06-C24	N
SA604X6XB01975-A96180A-R06-C25	N
SA604X6XB01975-A96180A-R06-C26	L
SA604X6XB01975-A96180A-R06-C27	K
SA604X6XB01975-A96180A-R06-C28	K
SA604X6XB01975-A96180A-R06-C29	None
SA604X6XB01975-A96180A-R06-C31	K
SA604X6XB01975-A96180A-R06-C32	None
SA604X6XB01975-A96180A-R06-C35	N
SA604X6XB01975-A96180A-R06-C36	None
SA604X6XB01975-A96180A-R06-C41	N
SA604X6XB01975-A96180A-R06-C43	E
SA604X6XB01975-A96180A-R06-C44	N
SA604X6XB01975-A96180A-R06-C45	None
SA604X6XB01975-A96180A-R06-C47	N
SA604X6XB01975-A96180A-R06-C48	K
SA604X6XB01975-A96180A-R06-C52	L
SA604X6XB01975-A96180A-R06-C55	N
SA604X6XB01975-A96180A-R06-C56	E
SA604X6XB01975-A96180A-R06-C57	N
SA604X6XB01975-A96180A-R06-C58	E
SA604X6XB01975-A96180A-R06-C59	N
SA604X6XB01975-A96180A-R06-C61	N
SA604X6XB01975-A96180A-R06-C62	N
SA604X6XB01975-A96180A-R06-C63	N
SA604X6XB01975-A96180A-R06-C64	N
SA604X6XB01975-A96180A-R06-C65	N
SA604X6XB01975-A96180A-R06-C69	N
SA604X6XB01975-A96180A-R06-C70	N
SA604X6XB01975-A96180A-R07-C08	N
SA604X6XB01975-A96180A-R07-C10	N
SA604X6XB01975-A96180A-R07-C16	D
SA604X6XB01975-A96180A-R07-C18	K
SA604X6XB01975-A96180A-R07-C19	K
SA604X6XB01975-A96180A-R07-C20	C
SA604X6XB01975-A96180A-R07-C21	N
SA604X6XB01975-A96180A-R07-C22	N
SA604X6XB01975-A96180A-R07-C24	N
SA604X6XB01975-A96180A-R07-C25	N
SA604X6XB01975-A96180A-R07-C27	N
SA604X6XB01975-A96180A-R07-C30	N
SA604X6XB01975-A96180A-R07-C31	E
SA604X6XB01975-A96180A-R07-C32	N
SA604X6XB01975-A96180A-R07-C33	N
SA604X6XB01975-A96180A-R07-C34	N
SA604X6XB01975-A96180A-R07-C35	L
SA604X6XB01975-A96180A-R07-C37	None
SA604X6XB01975-A96180A-R07-C38	L
SA604X6XB01975-A96180A-R07-C39	None
SA604X6XB01975-A96180A-R07-C40	N
SA604X6XB01975-A96180A-R07-C41	N
SA604X6XB01975-A96180A-R07-C47	D
SA604X6XB01975-A96180A-R07-C48	N
SA604X6XB01975-A96180A-R07-C49	N
SA604X6XB01975-A96180A-R07-C51	N
SA604X6XB01975-A96180A-R07-C55	N
SA604X6XB01975-A96180A-R07-C57	I
SA604X6XB01975-A96180A-R07-C61	None
SA604X6XB01975-A96180A-R07-C62	N
SA604X6XB01975-A96180A-R07-C64	E
SA604X6XB01975-A96180A-R07-C67	D
SA604X6XB01975-A96180A-R07-C68	N
SA604X6XB01975-A96180A-R07-C69	N
SA604X6XB01975-A96180A-R08-C07	E
SA604X6XB01975-A96180A-R08-C10	N
SA604X6XB01975-A96180A-R08-C13	None
SA604X6XB01975-A96180A-R08-C16	N
SA604X6XB01975-A96180A-R08-C17	N
SA604X6XB01975-A96180A-R08-C20	E
SA604X6XB01975-A96180A-R08-C21	None
SA604X6XB01975-A96180A-R08-C22	N
SA604X6XB01975-A96180A-R08-C23	H
SA604X6XB01975-A96180A-R08-C24	N
SA604X6XB01975-A96180A-R08-C28	N
SA604X6XB01975-A96180A-R08-C29	K
SA604X6XB01975-A96180A-R08-C31	K
SA604X6XB01975-A96180A-R08-C32	N
SA604X6XB01975-A96180A-R08-C33	N
SA604X6XB01975-A96180A-R08-C35	N
SA604X6XB01975-A96180A-R08-C38	L
SA604X6XB01975-A96180A-R08-C39	N
SA604X6XB01975-A96180A-R08-C40	N
SA604X6XB01975-A96180A-R08-C42	K
SA604X6XB01975-A96180A-R08-C43	I
SA604X6XB01975-A96180A-R08-C44	N
SA604X6XB01975-A96180A-R08-C45	N
SA604X6XB01975-A96180A-R08-C48	N
SA604X6XB01975-A96180A-R08-C49	None
SA604X6XB01975-A96180A-R08-C51	N
SA604X6XB01975-A96180A-R08-C52	N
SA604X6XB01975-A96180A-R08-C59	N
SA604X6XB01975-A96180A-R08-C60	N
SA604X6XB01975-A96180A-R08-C61	E
SA604X6XB01975-A96180A-R08-C64	N
SA604X6XB01975-A96180A-R08-C65	N
SA604X6XB01975-A96180A-R08-C66	N
SA604X6XB01975-A96180A-R08-C67	N
SA604X6XB01975-A96180A-R08-C68	K
SA604X6XB01975-A96180A-R09-C09	None
SA604X6XB01975-A96180A-R09-C11	D
SA604X6XB01975-A96180A-R09-C13	K
SA604X6XB01975-A96180A-R09-C16	C
SA604X6XB01975-A96180A-R09-C17	N
SA604X6XB01975-A96180A-R09-C21	L
SA604X6XB01975-A96180A-R09-C22	K
SA604X6XB01975-A96180A-R09-C23	K
SA604X6XB01975-A96180A-R09-C25	None
SA604X6XB01975-A96180A-R09-C27	L
SA604X6XB01975-A96180A-R09-C28	C
SA604X6XB01975-A96180A-R09-C30	N
SA604X6XB01975-A96180A-R09-C32	N
SA604X6XB01975-A96180A-R09-C34	None
SA604X6XB01975-A96180A-R09-C35	K
SA604X6XB01975-A96180A-R09-C36	N
SA604X6XB01975-A96180A-R09-C37	K
SA604X6XB01975-A96180A-R09-C39	F
SA604X6XB01975-A96180A-R09-C43	None
SA604X6XB01975-A96180A-R09-C44	N
SA604X6XB01975-A96180A-R09-C51	N
SA604X6XB01975-A96180A-R09-C52	K
SA604X6XB01975-A96180A-R09-C58	N
SA604X6XB01975-A96180A-R09-C60	L
SA604X6XB01975-A96180A-R09-C61	K
SA604X6XB01975-A96180A-R09-C63	K
SA604X6XB01975-A96180A-R09-C64	F
SA604X6XB01975-A96180A-R09-C68	N
SA604X6XB01975-A96180A-R09-C69	L
SA604X6XB01975-A96180A-R10-C11	None
SA604X6XB01975-A96180A-R10-C20	K
SA604X6XB01975-A96180A-R10-C21	D
SA604X6XB01975-A96180A-R10-C26	D
SA604X6XB01975-A96180A-R10-C27	N
SA604X6XB01975-A96180A-R10-C35	I
SA604X6XB01975-A96180A-R10-C36	N
SA604X6XB01975-A96180A-R10-C39	I
SA604X6XB01975-A96180A-R10-C40	K
SA604X6XB01975-A96180A-R10-C42	N
SA604X6XB01975-A96180A-R10-C44	N
SA604X6XB01975-A96180A-R10-C54	N
SA604X6XB01975-A96180A-R10-C64	N
SA604X6XB01975-A96180A-R10-C68	None
SA604X6XB01975-A96180A-R11-C07	L
SA604X6XB01975-A96180A-R11-C09	None
SA604X6XB01975-A96180A-R11-C10	N
SA604X6XB01975-A96180A-R11-C11	K
SA604X6XB01975-A96180A-R11-C12	N
SA604X6XB01975-A96180A-R11-C14	N
SA604X6XB01975-A96180A-R11-C16	K
SA604X6XB01975-A96180A-R11-C17	N
SA604X6XB01975-A96180A-R11-C19	N
SA604X6XB01975-A96180A-R11-C20	N
SA604X6XB01975-A96180A-R11-C21	N
SA604X6XB01975-A96180A-R11-C22	None
SA604X6XB01975-A96180A-R11-C24	N
SA604X6XB01975-A96180A-R11-C25	N
SA604X6XB01975-A96180A-R11-C26	None
SA604X6XB01975-A96180A-R11-C30	E
SA604X6XB01975-A96180A-R11-C31	N
SA604X6XB01975-A96180A-R11-C35	N
SA604X6XB01975-A96180A-R11-C36	F
SA604X6XB01975-A96180A-R11-C39	N
SA604X6XB01975-A96180A-R11-C40	N
SA604X6XB01975-A96180A-R11-C46	N
SA604X6XB01975-A96180A-R11-C50	K
SA604X6XB01975-A96180A-R11-C52	N
SA604X6XB01975-A96180A-R11-C56	D
SA604X6XB01975-A96180A-R11-C60	N
SA604X6XB01975-A96180A-R11-C61	K
SA604X6XB01975-A96180A-R11-C63	N
SA604X6XB01975-A96180A-R11-C65	N
SA604X6XB01975-A96180A-R11-C66	N
SA604X6XB01975-A96180A-R11-C67	I
SA604X6XB01975-A96180A-R11-C70	K
SA604X6XB01975-A96180A-R12-C10	N
SA604X6XB01975-A96180A-R12-C11	N
SA604X6XB01975-A96180A-R12-C13	N
SA604X6XB01975-A96180A-R12-C14	N
SA604X6XB01975-A96180A-R12-C17	N
SA604X6XB01975-A96180A-R12-C19	None
SA604X6XB01975-A96180A-R12-C20	N
SA604X6XB01975-A96180A-R12-C21	D
SA604X6XB01975-A96180A-R12-C22	K
SA604X6XB01975-A96180A-R12-C23	E
SA604X6XB01975-A96180A-R12-C30	N
SA604X6XB01975-A96180A-R12-C31	N
SA604X6XB01975-A96180A-R12-C32	N
SA604X6XB01975-A96180A-R12-C37	N
SA604X6XB01975-A96180A-R12-C38	K
SA604X6XB01975-A96180A-R12-C40	N
SA604X6XB01975-A96180A-R12-C42	None
SA604X6XB01975-A96180A-R12-C43	D
SA604X6XB01975-A96180A-R12-C47	K
SA604X6XB01975-A96180A-R12-C50	N
SA604X6XB01975-A96180A-R12-C51	K
SA604X6XB01975-A96180A-R12-C54	N
SA604X6XB01975-A96180A-R12-C55	N
SA604X6XB01975-A96180A-R12-C56	N
SA604X6XB01975-A96180A-R12-C58	L
SA604X6XB01975-A96180A-R12-C59	None
SA604X6XB01975-A96180A-R12-C60	L
SA604X6XB01975-A96180A-R12-C61	None
SA604X6XB01975-A96180A-R12-C63	N
SA604X6XB01975-A96180A-R12-C65	K
SA604X6XB01975-A96180A-R12-C67	None
SA604X6XB01975-A96180A-R12-C68	N
SA604X6XB01975-A96180A-R12-C70	I
SA604X6XB01975-A96180A-R13-C08	N
SA604X6XB01975-A96180A-R13-C09	K
SA604X6XB01975-A96180A-R13-C12	N
SA604X6XB01975-A96180A-R13-C14	None
SA604X6XB01975-A96180A-R13-C15	N
SA604X6XB01975-A96180A-R13-C16	L
SA604X6XB01975-A96180A-R13-C17	F
SA604X6XB01975-A96180A-R13-C19	K
SA604X6XB01975-A96180A-R13-C20	C
SA604X6XB01975-A96180A-R13-C22	N
SA604X6XB01975-A96180A-R13-C24	N
SA604X6XB01975-A96180A-R13-C25	I
SA604X6XB01975-A96180A-R13-C26	N
SA604X6XB01975-A96180A-R13-C28	N
SA604X6XB01975-A96180A-R13-C33	E
SA604X6XB01975-A96180A-R13-C37	N
SA604X6XB01975-A96180A-R13-C39	N
SA604X6XB01975-A96180A-R13-C40	None
SA604X6XB01975-A96180A-R13-C41	N
SA604X6XB01975-A96180A-R13-C43	N
SA604X6XB01975-A96180A-R13-C45	N
SA604X6XB01975-A96180A-R13-C47	N
SA604X6XB01975-A96180A-R13-C48	K
SA604X6XB01975-A96180A-R13-C49	N
SA604X6XB01975-A96180A-R13-C50	N
SA604X6XB01975-A96180A-R13-C52	N
SA604X6XB01975-A96180A-R13-C54	N
SA604X6XB01975-A96180A-R13-C59	N
SA604X6XB01975-A96180A-R13-C61	N
SA604X6XB01975-A96180A-R13-C63	K
SA604X6XB01975-A96180A-R13-C65	N
SA604X6XB01975-A96180A-R13-C70	E
SA604X6XB01975-A96180A-R14-C08	N
SA604X6XB01975-A96180A-R14-C11	N
SA604X6XB01975-A96180A-R14-C12	K
SA604X6XB01975-A96180A-R14-C13	N
SA604X6XB01975-A96180A-R14-C15	L
SA604X6XB01975-A96180A-R14-C16	None
SA604X6XB01975-A96180A-R14-C19	H
SA604X6XB01975-A96180A-R14-C20	K
SA604X6XB01975-A96180A-R14-C21	K
SA604X6XB01975-A96180A-R14-C23	A
SA604X6XB01975-A96180A-R14-C24	N
SA604X6XB01975-A96180A-R14-C25	N
SA604X6XB01975-A96180A-R14-C27	C
SA604X6XB01975-A96180A-R14-C28	N
SA604X6XB01975-A96180A-R14-C34	N
SA604X6XB01975-A96180A-R14-C35	N
SA604X6XB01975-A96180A-R14-C37	K
SA604X6XB01975-A96180A-R14-C40	None
SA604X6XB01975-A96180A-R14-C41	N
SA604X6XB01975-A96180A-R14-C42	G
SA604X6XB01975-A96180A-R14-C46	N
SA604X6XB01975-A96180A-R14-C47	N
SA604X6XB01975-A96180A-R14-C48	I
SA604X6XB01975-A96180A-R14-C49	K
SA604X6XB01975-A96180A-R14-C50	I
SA604X6XB01975-A96180A-R14-C54	N
SA604X6XB01975-A96180A-R14-C56	None
SA604X6XB01975-A96180A-R14-C58	N
SA604X6XB01975-A96180A-R14-C62	C
SA604X6XB01975-A96180A-R14-C64	N
SA604X6XB01975-A96180A-R14-C65	N
SA604X6XB01975-A96180A-R14-C66	N
SA604X6XB01975-A96180A-R14-C67	N
SA604X6XB01975-A96180A-R15-C10	None
SA604X6XB01975-A96180A-R15-C14	None
SA604X6XB01975-A96180A-R15-C17	K
SA604X6XB01975-A96180A-R15-C22	N
SA604X6XB01975-A96180A-R15-C24	N
SA604X6XB01975-A96180A-R15-C25	N
SA604X6XB01975-A96180A-R15-C26	G
SA604X6XB01975-A96180A-R15-C27	N
SA604X6XB01975-A96180A-R15-C28	N
SA604X6XB01975-A96180A-R15-C29	None
SA604X6XB01975-A96180A-R15-C32	N
SA604X6XB01975-A96180A-R15-C33	N
SA604X6XB01975-A96180A-R15-C37	L
SA604X6XB01975-A96180A-R15-C40	N
SA604X6XB01975-A96180A-R15-C41	K
SA604X6XB01975-A96180A-R15-C42	N
SA604X6XB01975-A96180A-R15-C43	E
SA604X6XB01975-A96180A-R15-C44	None
SA604X6XB01975-A96180A-R15-C46	N
SA604X6XB01975-A96180A-R15-C50	N
SA604X6XB01975-A96180A-R15-C54	None
SA604X6XB01975-A96180A-R15-C56	N
SA604X6XB01975-A96180A-R15-C57	E
SA604X6XB01975-A96180A-R15-C58	N
SA604X6XB01975-A96180A-R15-C59	K
SA604X6XB01975-A96180A-R15-C62	None
SA604X6XB01975-A96180A-R15-C66	N
SA604X6XB01975-A96180A-R15-C68	N
SA604X6XB01975-A96180A-R15-C69	N
SA604X6XB01975-A96180A-R15-C70	None
SA604X6XB01975-A96180A-R16-C08	C
SA604X6XB01975-A96180A-R16-C09	K
SA604X6XB01975-A96180A-R16-C11	None
SA604X6XB01975-A96180A-R16-C15	K
SA604X6XB01975-A96180A-R16-C20	N
SA604X6XB01975-A96180A-R16-C22	K
SA604X6XB01975-A96180A-R16-C23	N
SA604X6XB01975-A96180A-R16-C24	L
SA604X6XB01975-A96180A-R16-C25	D
SA604X6XB01975-A96180A-R16-C28	K
SA604X6XB01975-A96180A-R16-C31	K
SA604X6XB01975-A96180A-R16-C32	N
SA604X6XB01975-A96180A-R16-C35	N
SA604X6XB01975-A96180A-R16-C39	N
SA604X6XB01975-A96180A-R16-C40	N
SA604X6XB01975-A96180A-R16-C43	N
SA604X6XB01975-A96180A-R16-C48	N
SA604X6XB01975-A96180A-R16-C54	N
SA604X6XB01975-A96180A-R16-C56	K
SA604X6XB01975-A96180A-R16-C57	K
SA604X6XB01975-A96180A-R16-C58	None
SA604X6XB01975-A96180A-R16-C63	K
SA604X6XB01975-A96180A-R16-C65	N
SA604X6XB01975-A96180A-R16-C67	N
SA604X6XB01975-A96180A-R16-C68	N
SA604X6XB01975-A96180A-R16-C69	K
SA604X6XB01975-A96180A-R17-C08	I
SA604X6XB01975-A96180A-R17-C10	N
SA604X6XB01975-A96180A-R17-C12	N
SA604X6XB01975-A96180A-R17-C13	N
SA604X6XB01975-A96180A-R17-C16	E
SA604X6XB01975-A96180A-R17-C21	N
SA604X6XB01975-A96180A-R17-C22	I
SA604X6XB01975-A96180A-R17-C25	N
SA604X6XB01975-A96180A-R17-C26	N
SA604X6XB01975-A96180A-R17-C28	D
SA604X6XB01975-A96180A-R17-C29	None
SA604X6XB01975-A96180A-R17-C30	K
SA604X6XB01975-A96180A-R17-C34	I
SA604X6XB01975-A96180A-R17-C35	N
SA604X6XB01975-A96180A-R17-C37	L
SA604X6XB01975-A96180A-R17-C39	N
SA604X6XB01975-A96180A-R17-C45	L
SA604X6XB01975-A96180A-R17-C46	N
SA604X6XB01975-A96180A-R17-C48	K
SA604X6XB01975-A96180A-R17-C49	D
SA604X6XB01975-A96180A-R17-C50	N
SA604X6XB01975-A96180A-R17-C61	C
SA604X6XB01975-A96180A-R17-C66	N
SA604X6XB01975-A96180A-R17-C69	N
SA604X6XB01975-A96180A-R18-C15	L
SA604X6XB01975-A96180A-R18-C30	K
SA604X6XB01975-A96180A-R18-C31	N
SA604X6XB01975-A96180A-R18-C33	N
SA604X6XB01975-A96180A-R18-C37	N
SA604X6XB01975-A96180A-R18-C40	None
SA604X6XB01975-A96180A-R18-C42	N
SA604X6XB01975-A96180A-R18-C43	N
SA604X6XB01975-A96180A-R18-C44	G
SA604X6XB01975-A96180A-R18-C45	L
SA604X6XB01975-A96180A-R18-C49	C
SA604X6XB01975-A96180A-R18-C50	N
SA604X6XB01975-A96180A-R18-C56	N
SA604X6XB01975-A96180A-R18-C63	N
SA604X6XB01975-A96180A-R18-C65	N
SA604X6XB01975-A96180A-R18-C67	None
SA604X6XB01975-A96180A-R18-C68	N
SA604X6XB01975-A96180A-R18-C69	L
SA604X6XB01975-A96180A-R19-C14	K
SA604X6XB01975-A96180A-R19-C15	K
SA604X6XB01975-A96180A-R19-C18	B
SA604X6XB01975-A96180A-R19-C21	N
SA604X6XB01975-A96180A-R19-C26	K
SA604X6XB01975-A96180A-R19-C49	N
SA604X6XB01975-A96180A-R20-C25	N
SA604X6XB01975-A96180A-R20-C30	E
SA604X6XB01975-A96180A-R20-C40	N
SA604X6XB01975-A96180A-R20-C57	N
SA604X6XB01975-A96180A-R21-C12	K
SA604X6XB01975-A96180A-R21-C24	N
SA604X6XB01975-A96180A-R21-C25	None
SA604X6XB01975-A96180A-R21-C28	K
SA604X6XB01975-A96180A-R21-C47	N
SA604X6XB01979-A95722A-R04-C46	N
SA604X6XB01979-A95722A-R04-C48	K
SA604X6XB01979-A95722A-R04-C57	L
SA604X6XB01979-A95722A-R04-C58	N
SA604X6XB01979-A95722A-R04-C59	N
SA604X6XB01979-A95722A-R04-C68	K
SA604X6XB01979-A95722A-R05-C30	I
SA604X6XB01979-A95722A-R05-C40	None
SA604X6XB01979-A95722A-R05-C42	N
SA604X6XB01979-A95722A-R05-C46	K
SA604X6XB01979-A95722A-R05-C51	D
SA604X6XB01979-A95722A-R05-C61	L
SA604X6XB01979-A95722A-R06-C07	I
SA604X6XB01979-A95722A-R06-C09	K
SA604X6XB01979-A95722A-R06-C48	None
SA604X6XB01979-A95722A-R07-C19	I
SA604X6XB01979-A95722A-R07-C47	N
SA604X6XB01979-A95722A-R07-C52	N
SA604X6XB01979-A95722A-R07-C60	K
SA604X6XB01979-A95722A-R07-C61	None
SA604X6XB01979-A95722A-R07-C64	N
SA604X6XB01979-A95722A-R07-C68	N
SA604X6XB01979-A95722A-R08-C41	I
SA604X6XB01979-A95722A-R08-C42	N
SA604X6XB01979-A95722A-R08-C44	N
SA604X6XB01979-A95722A-R08-C46	N
SA604X6XB01979-A95722A-R08-C47	N
SA604X6XB01979-A95722A-R08-C48	K
SA604X6XB01979-A95722A-R08-C51	L
SA604X6XB01979-A95722A-R08-C52	N
SA604X6XB01979-A95722A-R08-C54	K
SA604X6XB01979-A95722A-R08-C56	N
SA604X6XB01979-A95722A-R08-C60	N
SA604X6XB01979-A95722A-R08-C65	N
SA604X6XB01979-A95722A-R08-C66	L
SA604X6XB01979-A95722A-R08-C67	N
SA604X6XB01979-A95722A-R08-C68	I
SA604X6XB01979-A95722A-R10-C47	N
SA604X6XB01979-A95722A-R10-C49	I
SA604X6XB01979-A95722A-R10-C59	N
SA604X6XB01979-A95722A-R10-C61	K
SA604X6XB01979-A95722A-R11-C09	H
SA604X6XB01979-A95722A-R11-C11	K
SA604X6XB01979-A95722A-R11-C13	N
SA604X6XB01979-A95722A-R11-C18	N
SA604X6XB01979-A95722A-R11-C20	I
SA604X6XB01979-A95722A-R11-C23	N
SA604X6XB01979-A95722A-R11-C43	I
SA604X6XB01979-A95722A-R11-C49	N
SA604X6XB01979-A95722A-R11-C52	N
SA604X6XB01979-A95722A-R11-C54	N
SA604X6XB01979-A95722A-R11-C61	N
SA604X6XB01979-A95722A-R11-C62	C
SA604X6XB01979-A95722A-R11-C65	N
SA604X6XB01979-A95722A-R11-C68	I
SA604X6XB01979-A95722A-R12-C42	K
SA604X6XB01979-A95722A-R12-C58	K
SA604X6XB01979-A95722A-R13-C58	K
SA604X6XB01979-A95722A-R13-C60	K
SA604X6XB01979-A95722A-R13-C66	N
SA604X6XB01979-A95722A-R14-C41	N
SA604X6XB01979-A95722A-R14-C43	I
SA604X6XB01979-A95722A-R14-C44	N
SA604X6XB01979-A95722A-R14-C47	N
SA604X6XB01979-A95722A-R14-C54	None
SA604X6XB01979-A95722A-R14-C64	N
SA604X6XB01979-A95722A-R14-C67	N
SA604X6XB01979-A95722A-R15-C41	N
SA604X6XB01979-A95722A-R15-C43	K
SA604X6XB01979-A95722A-R15-C48	L
SA604X6XB01979-A95722A-R22-C08	L
SA604X6XB01979-A95722A-R22-C16	K
SA604X6XB01979-A95722A-R22-C17	K
SA604X6XB01979-A95722A-R22-C18	K
SA604X6XB01979-A95722A-R22-C20	F
SA604X6XB01979-A95722A-R22-C23	N
SA604X6XB01979-A95722A-R22-C24	N
SA604X6XB01979-A95722A-R22-C29	N
SA604X6XB01979-A95722A-R22-C31	D
