cell_id	clone_id
SA1188-A118357B-R49-C18	G
SA1188-A118357B-R49-C22	B
SA1188-A118357B-R49-C24	G
SA1188-A118357B-R49-C27	B
SA1188-A118357B-R49-C28	F
SA1188-A118357B-R49-C30	B
SA1188-A118357B-R49-C32	G
SA1188-A118357B-R49-C34	E
SA1188-A118357B-R49-C35	B
SA1188-A118357B-R49-C36	G
SA1188-A118357B-R49-C39	F
SA1188-A118357B-R49-C41	B
SA1188-A118357B-R49-C43	F
SA1188-A118357B-R49-C44	F
SA1188-A118357B-R49-C51	G
SA1188-A118357B-R49-C56	None
SA1188-A118357B-R49-C58	H
SA1188-A118357B-R49-C59	G
SA1188-A118357B-R49-C60	B
SA1188-A118357B-R49-C63	F
SA1188-A118357B-R49-C64	E
SA1188-A118357B-R49-C66	G
SA1188-A118357B-R49-C67	G
SA1188-A118357B-R50-C10	B
SA1188-A118357B-R50-C11	B
SA1188-A118357B-R50-C14	A
SA1188-A118357B-R50-C16	G
SA1188-A118357B-R50-C17	F
SA1188-A118357B-R50-C20	F
SA1188-A118357B-R50-C21	F
SA1188-A118357B-R50-C22	E
SA1188-A118357B-R50-C26	G
SA1188-A118357B-R50-C27	E
SA1188-A118357B-R50-C29	F
SA1188-A118357B-R50-C30	F
SA1188-A118357B-R50-C31	F
SA1188-A118357B-R50-C32	F
SA1188-A118357B-R50-C38	E
SA1188-A118357B-R50-C44	A
SA1188-A118357B-R50-C49	G
SA1188-A118357B-R50-C50	G
SA1188-A118357B-R50-C53	F
SA1188-A118357B-R50-C54	H
SA1188-A118357B-R50-C58	E
SA1188-A118357B-R50-C64	G
SA1188-A118357B-R51-C08	B
SA1188-A118357B-R51-C10	G
SA1188-A118357B-R51-C13	D
SA1188-A118357B-R51-C15	None
SA1188-A118357B-R51-C16	G
SA1188-A118357B-R51-C28	F
SA1188-A118357B-R51-C31	None
SA1188-A118357B-R51-C32	E
SA1188-A118357B-R51-C34	F
SA1188-A118357B-R51-C35	B
SA1188-A118357B-R51-C36	B
SA1188-A118357B-R51-C41	G
SA1188-A118357B-R51-C47	B
SA1188-A118357B-R51-C48	G
SA1188-A118357B-R51-C49	E
SA1188-A118357B-R51-C57	B
SA1188-A118357B-R51-C58	B
SA1188-A118357B-R51-C62	F
SA1188-A118357B-R51-C66	F
SA1188-A118357B-R51-C67	G
SA1188-A118357B-R52-C07	B
SA1188-A118357B-R52-C12	B
SA1188-A118357B-R52-C13	B
SA1188-A118357B-R52-C15	G
SA1188-A118357B-R52-C17	B
SA1188-A118357B-R52-C19	G
SA1188-A118357B-R52-C24	D
SA1188-A118357B-R52-C27	G
SA1188-A118357B-R52-C28	G
SA1188-A118357B-R52-C30	G
SA1188-A118357B-R52-C38	G
SA1188-A118357B-R52-C42	G
SA1188-A118357B-R52-C43	E
SA1188-A118357B-R52-C44	B
SA1188-A118357B-R52-C45	F
SA1188-A118357B-R52-C47	B
SA1188-A118357B-R52-C50	B
SA1188-A118357B-R52-C51	B
SA1188-A118357B-R52-C55	G
SA1188-A118357B-R52-C59	B
SA1188-A118357B-R52-C60	F
SA1188-A118357B-R52-C66	B
SA1188-A118357B-R52-C67	E
SA1188-A118357B-R52-C69	B
SA1188-A118357B-R53-C07	G
SA1188-A118357B-R53-C08	G
SA1188-A118357B-R53-C09	G
SA1188-A118357B-R53-C11	None
SA1188-A118357B-R53-C13	A
SA1188-A118357B-R53-C14	C
SA1188-A118357B-R53-C15	B
SA1188-A118357B-R53-C18	G
SA1188-A118357B-R53-C20	G
SA1188-A118357B-R53-C21	F
SA1188-A118357B-R53-C27	G
SA1188-A118357B-R53-C28	F
SA1188-A118357B-R53-C31	G
SA1188-A118357B-R53-C34	F
SA1188-A118357B-R53-C38	G
SA1188-A118357B-R53-C40	G
SA1188-A118357B-R53-C46	E
SA1188-A118357B-R53-C47	G
SA1188-A118357B-R53-C51	G
SA1188-A118357B-R53-C53	B
SA1188-A118357B-R53-C55	B
SA1188-A118357B-R53-C59	None
SA1188-A118357B-R53-C60	B
SA1188-A118357B-R53-C61	G
SA1188-A118357B-R53-C64	G
SA1188-A118357B-R53-C65	B
SA1188-A118357B-R53-C68	G
SA1188-A118357B-R54-C07	G
SA1188-A118357B-R54-C08	G
SA1188-A118357B-R54-C09	G
SA1188-A118357B-R54-C11	B
SA1188-A118357B-R54-C15	G
SA1188-A118357B-R54-C18	G
SA1188-A118357B-R54-C26	G
SA1188-A118357B-R54-C27	G
SA1188-A118357B-R54-C29	B
SA1188-A118357B-R54-C30	None
SA1188-A118357B-R54-C36	G
SA1188-A118357B-R54-C42	F
SA1188-A118357B-R54-C45	G
SA1188-A118357B-R54-C60	B
SA1188-A118357B-R54-C61	E
SA1188-A118357B-R54-C63	B
SA1188-A118357B-R54-C67	G
SA1188-A118357B-R54-C69	F
SA1188-A118357B-R54-C70	F
SA1188-A118357B-R55-C07	F
SA1188-A118357B-R55-C12	G
SA1188-A118357B-R55-C21	G
SA1188-A118357B-R55-C25	G
SA1188-A118357B-R55-C27	F
SA1188-A118357B-R55-C29	G
SA1188-A118357B-R55-C30	H
SA1188-A118357B-R55-C31	D
SA1188-A118357B-R55-C35	None
SA1188-A118357B-R55-C41	F
SA1188-A118357B-R55-C42	A
SA1188-A118357B-R55-C49	F
SA1188-A118357B-R55-C50	G
SA1188-A118357B-R55-C55	None
SA1188-A118357B-R55-C63	F
SA1188-A118357B-R55-C64	G
SA1188-A118357B-R55-C66	None
SA1188-A118357B-R56-C12	F
SA1188-A118357B-R56-C13	C
SA1188-A118357B-R56-C14	F
SA1188-A118357B-R56-C18	C
SA1188-A118357B-R56-C19	G
SA1188-A118357B-R56-C20	None
SA1188-A118357B-R56-C22	F
SA1188-A118357B-R56-C25	F
SA1188-A118357B-R56-C26	G
SA1188-A118357B-R56-C34	A
SA1188-A118357B-R56-C35	B
SA1188-A118357B-R56-C37	B
SA1188-A118357B-R56-C39	G
SA1188-A118357B-R56-C42	B
SA1188-A118357B-R56-C44	B
SA1188-A118357B-R56-C47	B
SA1188-A118357B-R56-C50	B
SA1188-A118357B-R56-C52	E
SA1188-A118357B-R56-C56	None
SA1188-A118357B-R56-C57	F
SA1188-A118357B-R56-C58	F
SA1188-A118357B-R56-C60	None
SA1188-A118357B-R56-C62	B
SA1188-A118357B-R56-C65	E
SA1188-A118357B-R56-C68	F
SA1188-A118357B-R56-C70	G
SA1188-A118357B-R57-C07	None
SA1188-A118357B-R57-C08	B
SA1188-A118357B-R57-C09	F
SA1188-A118357B-R57-C12	G
SA1188-A118357B-R57-C14	F
SA1188-A118357B-R57-C16	B
SA1188-A118357B-R57-C18	B
SA1188-A118357B-R57-C19	G
SA1188-A118357B-R57-C21	G
SA1188-A118357B-R57-C26	H
SA1188-A118357B-R57-C28	D
SA1188-A118357B-R57-C30	F
SA1188-A118357B-R57-C32	F
SA1188-A118357B-R57-C33	F
SA1188-A118357B-R57-C34	G
SA1188-A118357B-R57-C36	B
SA1188-A118357B-R57-C41	G
SA1188-A118357B-R57-C43	F
SA1188-A118357B-R57-C44	F
SA1188-A118357B-R57-C48	G
SA1188-A118357B-R57-C49	F
SA1188-A118357B-R57-C56	F
SA1188-A118357B-R57-C58	G
SA1188-A118357B-R57-C59	F
SA1188-A118357B-R57-C61	G
SA1188-A118357B-R57-C64	G
SA1188-A118357B-R57-C66	G
SA1188-A118357B-R57-C67	F
SA1188-A118357B-R57-C69	D
SA1188-A118357B-R58-C08	G
SA1188-A118357B-R58-C09	G
SA1188-A118357B-R58-C10	G
SA1188-A118357B-R58-C12	C
SA1188-A118357B-R58-C13	G
SA1188-A118357B-R58-C18	G
SA1188-A118357B-R58-C19	G
SA1188-A118357B-R58-C23	G
SA1188-A118357B-R58-C26	G
SA1188-A118357B-R58-C27	G
SA1188-A118357B-R58-C30	B
SA1188-A118357B-R58-C39	G
SA1188-A118357B-R58-C40	G
SA1188-A118357B-R58-C42	B
SA1188-A118357B-R58-C44	E
SA1188-A118357B-R58-C47	G
SA1188-A118357B-R58-C49	G
SA1188-A118357B-R58-C50	G
SA1188-A118357B-R58-C51	G
SA1188-A118357B-R58-C52	G
SA1188-A118357B-R58-C55	G
SA1188-A118357B-R58-C56	G
SA1188-A118357B-R58-C57	C
SA1188-A118357B-R58-C61	G
SA1188-A118357B-R58-C64	C
SA1188-A118357B-R58-C66	G
SA1188-A118357B-R58-C70	F
SA1188-A118357B-R59-C08	H
SA1188-A118357B-R59-C10	G
SA1188-A118357B-R59-C16	B
SA1188-A118357B-R59-C17	E
SA1188-A118357B-R59-C18	G
SA1188-A118357B-R59-C19	None
SA1188-A118357B-R59-C20	B
SA1188-A118357B-R59-C21	F
SA1188-A118357B-R59-C25	F
SA1188-A118357B-R59-C29	G
SA1188-A118357B-R59-C30	B
SA1188-A118357B-R59-C33	None
SA1188-A118357B-R59-C35	B
SA1188-A118357B-R59-C39	E
SA1188-A118357B-R59-C40	B
SA1188-A118357B-R59-C41	F
SA1188-A118357B-R59-C43	G
SA1188-A118357B-R59-C44	A
SA1188-A118357B-R59-C45	G
SA1188-A118357B-R59-C49	None
SA1188-A118357B-R59-C51	G
SA1188-A118357B-R59-C54	G
SA1188-A118357B-R59-C57	G
SA1188-A118357B-R59-C59	G
SA1188-A118357B-R59-C60	G
SA1188-A118357B-R59-C61	H
SA1188-A118357B-R59-C64	E
SA1188-A118357B-R59-C68	F
SA1188-A118357B-R59-C69	G
SA1188-A118357B-R60-C07	G
SA1188-A118357B-R60-C08	E
SA1188-A118357B-R60-C09	None
SA1188-A118357B-R60-C11	E
SA1188-A118357B-R60-C13	E
SA1188-A118357B-R60-C14	F
SA1188-A118357B-R60-C15	G
SA1188-A118357B-R60-C17	G
SA1188-A118357B-R60-C19	B
SA1188-A118357B-R60-C20	G
SA1188-A118357B-R60-C21	F
SA1188-A118357B-R60-C22	None
SA1188-A118357B-R60-C25	G
SA1188-A118357B-R60-C29	G
SA1188-A118357B-R60-C34	F
SA1188-A118357B-R60-C35	A
SA1188-A118357B-R60-C38	G
SA1188-A118357B-R60-C40	G
SA1188-A118357B-R60-C42	G
SA1188-A118357B-R60-C43	F
SA1188-A118357B-R60-C50	G
SA1188-A118357B-R60-C52	F
SA1188-A118357B-R60-C54	G
SA1188-A118357B-R60-C59	G
SA1188-A118357B-R60-C60	C
SA1188-A118357B-R60-C63	G
SA1188-A118357B-R60-C65	G
SA1188-A118357B-R60-C67	C
SA1188-A118357B-R60-C68	G
SA1188-A118357B-R61-C07	None
SA1188-A118357B-R61-C08	G
SA1188-A118357B-R61-C09	B
SA1188-A118357B-R61-C10	F
SA1188-A118357B-R61-C11	G
SA1188-A118357B-R61-C12	G
SA1188-A118357B-R61-C13	G
SA1188-A118357B-R61-C17	E
SA1188-A118357B-R61-C19	None
SA1188-A118357B-R61-C20	B
SA1188-A118357B-R61-C24	B
SA1188-A118357B-R61-C27	None
SA1188-A118357B-R61-C33	G
SA1188-A118357B-R61-C34	B
SA1188-A118357B-R61-C35	B
SA1188-A118357B-R61-C36	G
SA1188-A118357B-R61-C42	B
SA1188-A118357B-R61-C47	G
SA1188-A118357B-R61-C50	F
SA1188-A118357B-R61-C51	G
SA1188-A118357B-R61-C54	None
SA1188-A118357B-R61-C55	E
SA1188-A118357B-R61-C57	None
SA1188-A118357B-R61-C58	F
SA1188-A118357B-R61-C62	B
SA1188-A118357B-R61-C63	G
SA1188-A118357B-R61-C65	F
SA1188-A118357B-R62-C08	A
SA1188-A118357B-R62-C11	B
SA1188-A118357B-R62-C14	G
SA1188-A118357B-R62-C17	H
SA1188-A118357B-R62-C19	F
SA1188-A118357B-R62-C21	F
SA1188-A118357B-R62-C30	G
SA1188-A118357B-R62-C38	D
SA1188-A118357B-R62-C43	G
SA1188-A118357B-R62-C44	None
SA1188-A118357B-R62-C47	E
SA1188-A118357B-R62-C48	G
SA1188-A118357B-R62-C50	A
SA1188-A118357B-R62-C51	H
SA1188-A118357B-R62-C56	E
SA1188-A118357B-R62-C57	B
SA1188-A118357B-R62-C59	None
SA1188-A118357B-R62-C60	H
SA1188-A118357B-R62-C61	G
SA1188-A118357B-R62-C63	H
SA1188-A118357B-R62-C64	G
SA1188-A118357B-R62-C67	F
SA1188-A118357B-R62-C68	B
SA1188-A118357B-R62-C69	G
SA1188-A118357B-R62-C70	G
SA1188-A118357B-R63-C08	B
SA1188-A118357B-R63-C12	B
SA1188-A118357B-R63-C13	G
SA1188-A118357B-R63-C16	G
SA1188-A118357B-R63-C18	G
SA1188-A118357B-R63-C19	F
SA1188-A118357B-R63-C20	B
SA1188-A118357B-R63-C23	F
SA1188-A118357B-R63-C24	None
SA1188-A118357B-R63-C26	F
SA1188-A118357B-R63-C28	B
SA1188-A118357B-R63-C31	G
SA1188-A118357B-R63-C32	None
SA1188-A118357B-R63-C35	C
SA1188-A118357B-R63-C38	B
SA1188-A118357B-R63-C39	F
SA1188-A118357B-R63-C40	G
SA1188-A118357B-R63-C41	G
SA1188-A118357B-R63-C44	G
SA1188-A118357B-R63-C45	E
SA1188-A118357B-R63-C46	B
SA1188-A118357B-R63-C47	C
SA1188-A118357B-R63-C50	B
SA1188-A118357B-R63-C54	D
SA1188-A118357B-R63-C59	C
SA1188-A118357B-R63-C64	G
SA1188-A118357B-R63-C68	B
SA1188-A118357B-R63-C70	None
SA1188-A118357B-R64-C07	G
SA1188-A118357B-R64-C09	B
SA1188-A118357B-R64-C10	G
SA1188-A118357B-R64-C11	G
SA1188-A118357B-R64-C12	B
SA1188-A118357B-R64-C13	E
