cell_id	clone_id
SA906-A96149B-R51-C66	E
SA906-A96149B-R51-C68	E
SA906-A96149B-R52-C32	E
SA906-A96149B-R52-C33	E
SA906-A96149B-R52-C34	E
SA906-A96149B-R52-C36	E
SA906-A96149B-R52-C38	J
SA906-A96149B-R52-C40	E
SA906-A96149B-R52-C41	G
SA906-A96149B-R52-C43	J
SA906-A96149B-R52-C44	E
SA906-A96149B-R52-C46	G
SA906-A96149B-R52-C47	J
SA906-A96149B-R52-C49	None
SA906-A96149B-R52-C50	E
SA906-A96149B-R52-C51	G
SA906-A96149B-R52-C55	E
SA906-A96149B-R52-C56	G
SA906-A96149B-R52-C58	K
SA906-A96149B-R52-C60	None
SA906-A96149B-R52-C61	G
SA906-A96149B-R52-C62	C
SA906-A96149B-R52-C64	G
SA906-A96149B-R52-C66	G
SA906-A96149B-R52-C67	D
SA906-A96149B-R52-C68	E
SA906-A96149B-R52-C69	E
SA906-A96149B-R53-C34	E
SA906-A96149B-R53-C40	G
SA906-A96149B-R53-C42	E
SA906-A96149B-R53-C47	G
SA906-A96149B-R53-C49	None
SA906-A96149B-R53-C52	E
SA906-A96149B-R53-C53	G
SA906-A96149B-R53-C54	E
SA906-A96149B-R53-C57	G
SA906-A96149B-R53-C58	E
SA906-A96149B-R53-C59	None
SA906-A96149B-R53-C60	E
SA906-A96149B-R53-C61	None
SA906-A96149B-R53-C62	G
SA906-A96149B-R53-C63	F
SA906-A96149B-R53-C64	G
SA906-A96149B-R53-C65	E
SA906-A96149B-R53-C66	E
SA906-A96149B-R53-C67	G
SA906-A96149B-R53-C68	E
SA906-A96149B-R53-C69	G
SA906-A96149B-R54-C23	E
SA906-A96149B-R54-C29	E
SA906-A96149B-R54-C31	E
SA906-A96149B-R54-C32	E
SA906-A96149B-R54-C34	G
SA906-A96149B-R54-C35	E
SA906-A96149B-R54-C37	G
SA906-A96149B-R54-C42	G
SA906-A96149B-R54-C43	G
SA906-A96149B-R54-C46	E
SA906-A96149B-R54-C49	G
SA906-A96149B-R54-C54	G
SA906-A96149B-R54-C55	E
SA906-A96149B-R54-C57	G
SA906-A96149B-R54-C58	E
SA906-A96149B-R54-C64	G
SA906-A96149B-R54-C65	F
SA906-A96149B-R54-C67	E
SA906-A96149B-R55-C22	E
SA906-A96149B-R55-C25	E
SA906-A96149B-R55-C28	G
SA906-A96149B-R55-C29	None
SA906-A96149B-R55-C32	G
SA906-A96149B-R55-C35	G
SA906-A96149B-R55-C37	E
SA906-A96149B-R55-C39	E
SA906-A96149B-R55-C43	E
SA906-A96149B-R55-C45	E
SA906-A96149B-R55-C46	E
SA906-A96149B-R55-C48	D
SA906-A96149B-R55-C49	G
SA906-A96149B-R55-C50	H
SA906-A96149B-R55-C52	E
SA906-A96149B-R55-C58	E
SA906-A96149B-R55-C59	G
SA906-A96149B-R55-C60	G
SA906-A96149B-R55-C62	D
SA906-A96149B-R55-C65	E
SA906-A96149B-R55-C68	G
SA906-A96149B-R55-C69	E
SA906-A96149B-R55-C70	E
SA906-A96155B-R26-C09	E
SA906-A96155B-R26-C10	H
SA906-A96155B-R26-C11	K
SA906-A96155B-R26-C12	C
SA906-A96155B-R26-C15	C
SA906-A96155B-R26-C16	C
SA906-A96155B-R26-C17	C
SA906-A96155B-R26-C18	D
SA906-A96155B-R26-C19	E
SA906-A96155B-R26-C20	C
SA906-A96155B-R26-C23	C
SA906-A96155B-R26-C25	H
SA906-A96155B-R26-C26	C
SA906-A96155B-R26-C27	K
SA906-A96155B-R26-C30	C
SA906-A96155B-R26-C31	K
SA906-A96155B-R26-C33	C
SA906-A96155B-R26-C34	C
SA906-A96155B-R26-C35	E
SA906-A96155B-R26-C36	K
SA906-A96155B-R26-C37	D
SA906-A96155B-R26-C38	C
SA906-A96155B-R26-C39	C
SA906-A96155B-R26-C40	K
SA906-A96155B-R26-C43	K
SA906-A96155B-R26-C45	E
SA906-A96155B-R26-C46	C
SA906-A96155B-R26-C48	C
SA906-A96155B-R26-C49	None
SA906-A96155B-R26-C50	C
SA906-A96155B-R26-C53	C
SA906-A96155B-R26-C54	C
SA906-A96155B-R26-C59	D
SA906-A96155B-R26-C60	K
SA906-A96155B-R26-C61	J
SA906-A96155B-R26-C62	J
SA906-A96155B-R26-C64	H
SA906-A96155B-R26-C66	K
SA906-A96155B-R26-C67	C
SA906-A96155B-R26-C69	C
SA906-A96155B-R27-C07	C
SA906-A96155B-R27-C08	K
SA906-A96155B-R27-C10	K
SA906-A96155B-R27-C12	E
SA906-A96155B-R27-C14	C
SA906-A96155B-R27-C17	E
SA906-A96155B-R27-C20	None
SA906-A96155B-R27-C22	A
SA906-A96155B-R27-C23	K
SA906-A96155B-R27-C24	C
SA906-A96155B-R27-C25	H
SA906-A96155B-R27-C26	C
SA906-A96155B-R27-C27	C
SA906-A96155B-R27-C29	C
SA906-A96155B-R27-C30	C
SA906-A96155B-R27-C31	D
SA906-A96155B-R27-C34	D
SA906-A96155B-R27-C35	G
SA906-A96155B-R27-C37	E
SA906-A96155B-R27-C38	E
SA906-A96155B-R27-C40	C
SA906-A96155B-R27-C41	C
SA906-A96155B-R27-C42	E
SA906-A96155B-R27-C43	D
SA906-A96155B-R27-C44	A
SA906-A96155B-R27-C45	K
SA906-A96155B-R27-C46	F
SA906-A96155B-R27-C47	C
SA906-A96155B-R27-C48	C
SA906-A96155B-R27-C49	C
SA906-A96155B-R27-C50	F
SA906-A96155B-R27-C54	E
SA906-A96155B-R27-C56	E
SA906-A96155B-R27-C57	A
SA906-A96155B-R27-C59	K
SA906-A96155B-R27-C60	C
SA906-A96155B-R27-C61	None
SA906-A96155B-R27-C62	C
SA906-A96155B-R27-C64	K
SA906-A96155B-R27-C65	K
SA906-A96155B-R27-C67	F
SA906-A96155B-R27-C68	C
SA906-A96155B-R27-C69	E
SA906-A96155B-R27-C70	H
SA906-A96155B-R28-C07	C
SA906-A96155B-R28-C08	C
SA906-A96155B-R28-C09	C
SA906-A96155B-R28-C10	H
SA906-A96155B-R28-C11	C
SA906-A96155B-R28-C12	C
SA906-A96155B-R28-C13	C
SA906-A96155B-R28-C14	J
SA906-A96155B-R28-C15	E
SA906-A96155B-R28-C16	None
SA906-A96155B-R28-C17	E
SA906-A96155B-R28-C18	E
SA906-A96155B-R28-C22	C
SA906-A96155B-R28-C24	A
SA906-A96155B-R28-C25	A
SA906-A96155B-R28-C28	C
SA906-A96155B-R28-C29	K
SA906-A96155B-R28-C30	K
SA906-A96155B-R28-C32	A
SA906-A96155B-R28-C35	None
SA906-A96155B-R28-C36	E
SA906-A96155B-R28-C37	E
SA906-A96155B-R28-C38	C
SA906-A96155B-R28-C39	C
SA906-A96155B-R28-C40	K
SA906-A96155B-R28-C41	E
SA906-A96155B-R28-C42	K
SA906-A96155B-R28-C43	E
SA906-A96155B-R28-C44	C
SA906-A96155B-R28-C45	K
SA906-A96155B-R28-C46	None
SA906-A96155B-R28-C47	C
SA906-A96155B-R28-C48	C
SA906-A96155B-R28-C49	None
SA906-A96155B-R28-C51	C
SA906-A96155B-R28-C52	C
SA906-A96155B-R28-C54	C
SA906-A96155B-R28-C55	A
SA906-A96155B-R28-C56	C
SA906-A96155B-R28-C57	E
SA906-A96155B-R28-C59	E
SA906-A96155B-R28-C64	C
SA906-A96155B-R28-C65	C
SA906-A96155B-R28-C66	K
SA906-A96155B-R28-C69	None
SA906-A96155B-R28-C70	C
SA906-A96155B-R29-C07	C
SA906-A96155B-R29-C08	A
SA906-A96155B-R29-C10	E
SA906-A96155B-R29-C11	E
SA906-A96155B-R29-C12	E
SA906-A96155B-R29-C13	D
SA906-A96155B-R29-C14	C
SA906-A96155B-R29-C15	E
SA906-A96155B-R29-C16	C
SA906-A96155B-R29-C17	C
SA906-A96155B-R29-C18	K
SA906-A96155B-R29-C19	C
SA906-A96155B-R29-C20	C
SA906-A96155B-R29-C21	C
SA906-A96155B-R29-C22	K
SA906-A96155B-R29-C23	A
SA906-A96155B-R29-C24	C
SA906-A96155B-R29-C25	D
SA906-A96155B-R29-C26	C
SA906-A96155B-R29-C27	E
SA906-A96155B-R29-C30	E
SA906-A96155B-R29-C33	A
SA906-A96155B-R29-C36	C
SA906-A96155B-R29-C37	E
SA906-A96155B-R29-C38	K
SA906-A96155B-R29-C39	C
SA906-A96155B-R29-C40	C
SA906-A96155B-R29-C41	E
SA906-A96155B-R29-C44	J
SA906-A96155B-R29-C45	F
SA906-A96155B-R29-C46	C
SA906-A96155B-R29-C47	C
SA906-A96155B-R29-C48	C
SA906-A96155B-R29-C49	C
SA906-A96155B-R29-C51	C
SA906-A96155B-R29-C52	C
SA906-A96155B-R29-C54	C
SA906-A96155B-R29-C59	C
SA906-A96155B-R29-C62	K
SA906-A96155B-R29-C63	K
SA906-A96155B-R29-C65	C
SA906-A96155B-R29-C68	C
SA906-A96155B-R29-C69	K
SA906-A96155B-R30-C08	E
SA906-A96155B-R30-C11	E
SA906-A96155B-R30-C12	C
SA906-A96155B-R30-C16	J
SA906-A96155B-R30-C18	K
SA906-A96155B-R30-C19	E
SA906-A96155B-R30-C22	F
SA906-A96155B-R30-C23	F
SA906-A96155B-R30-C24	C
SA906-A96155B-R30-C25	E
SA906-A96155B-R30-C26	C
SA906-A96155B-R30-C27	F
SA906-A96155B-R30-C29	C
SA906-A96155B-R30-C30	F
SA906-A96155B-R30-C31	C
SA906-A96155B-R30-C32	F
SA906-A96155B-R30-C35	C
SA906-A96155B-R30-C36	K
SA906-A96155B-R30-C38	C
SA906-A96155B-R30-C39	C
SA906-A96155B-R30-C41	K
SA906-A96155B-R30-C42	A
SA906-A96155B-R30-C44	K
SA906-A96155B-R30-C45	E
SA906-A96155B-R30-C46	C
SA906-A96155B-R30-C47	E
SA906-A96155B-R30-C50	C
SA906-A96155B-R30-C51	E
SA906-A96155B-R30-C53	C
SA906-A96155B-R30-C54	C
SA906-A96155B-R30-C55	K
SA906-A96155B-R30-C56	H
SA906-A96155B-R30-C57	E
SA906-A96155B-R30-C59	C
SA906-A96155B-R30-C60	E
SA906-A96155B-R30-C62	B
SA906-A96155B-R30-C63	H
SA906-A96155B-R30-C65	E
SA906-A96155B-R30-C66	C
SA906-A96155B-R30-C68	C
SA906-A96155B-R30-C69	D
SA906-A96155B-R30-C70	C
SA906-A96155B-R31-C07	K
SA906-A96155B-R31-C08	None
SA906-A96155B-R31-C09	A
SA906-A96155B-R31-C11	E
SA906-A96155B-R31-C12	E
SA906-A96155B-R31-C13	C
SA906-A96155B-R31-C15	C
SA906-A96155B-R31-C16	E
SA906-A96155B-R31-C17	E
SA906-A96155B-R31-C19	B
SA906-A96155B-R31-C21	D
SA906-A96155B-R31-C22	C
SA906-A96155B-R31-C23	E
SA906-A96155B-R31-C24	A
SA906-A96155B-R31-C25	C
SA906-A96155B-R31-C27	C
SA906-A96155B-R31-C28	K
SA906-A96155B-R31-C29	A
SA906-A96155B-R31-C31	H
SA906-A96155B-R31-C36	C
SA906-A96155B-R31-C37	C
SA906-A96155B-R31-C39	K
SA906-A96155B-R31-C40	C
SA906-A96155B-R31-C41	C
SA906-A96155B-R31-C42	C
SA906-A96155B-R31-C44	A
SA906-A96155B-R31-C45	E
SA906-A96155B-R31-C47	None
SA906-A96155B-R31-C49	C
SA906-A96155B-R31-C50	K
SA906-A96155B-R31-C52	F
SA906-A96155B-R31-C53	C
SA906-A96155B-R31-C55	A
SA906-A96155B-R31-C56	K
SA906-A96155B-R31-C57	C
SA906-A96155B-R31-C60	A
SA906-A96155B-R31-C61	C
SA906-A96155B-R31-C62	C
SA906-A96155B-R31-C63	C
SA906-A96155B-R31-C66	None
SA906-A96155B-R31-C67	C
SA906-A96155B-R31-C68	C
SA906-A96155B-R31-C70	K
SA906-A96155B-R32-C07	C
SA906-A96155B-R32-C08	C
SA906-A96155B-R32-C09	J
SA906-A96155B-R32-C10	K
SA906-A96155B-R32-C11	C
SA906-A96155B-R32-C12	F
SA906-A96155B-R32-C14	E
SA906-A96155B-R32-C15	E
SA906-A96155B-R32-C16	A
SA906-A96155B-R32-C17	K
SA906-A96155B-R32-C18	None
SA906-A96155B-R32-C19	K
SA906-A96155B-R32-C24	E
SA906-A96155B-R32-C26	H
SA906-A96155B-R32-C28	C
SA906-A96155B-R32-C29	E
SA906-A96155B-R32-C30	H
SA906-A96155B-R32-C32	A
SA906-A96155B-R32-C33	E
SA906-A96155B-R32-C35	G
SA906-A96155B-R32-C38	E
SA906-A96155B-R32-C39	E
SA906-A96155B-R32-C40	K
SA906-A96155B-R32-C41	B
SA906-A96155B-R32-C42	E
SA906-A96155B-R32-C43	F
SA906-A96155B-R32-C44	A
SA906-A96155B-R32-C45	F
SA906-A96155B-R32-C46	C
SA906-A96155B-R32-C47	C
SA906-A96155B-R32-C50	F
SA906-A96155B-R32-C51	K
SA906-A96155B-R32-C52	K
SA906-A96155B-R32-C55	E
SA906-A96155B-R32-C56	C
SA906-A96155B-R32-C59	C
SA906-A96155B-R32-C60	D
SA906-A96155B-R32-C61	C
SA906-A96155B-R32-C64	E
SA906-A96155B-R32-C65	E
SA906-A96155B-R32-C66	C
SA906-A96155B-R32-C67	C
SA906-A96155B-R32-C68	C
SA906-A96155B-R32-C69	E
SA906-A96155B-R33-C07	K
SA906-A96155B-R33-C09	E
SA906-A96155B-R33-C11	E
SA906-A96155B-R33-C12	D
SA906-A96155B-R33-C13	C
SA906-A96155B-R33-C14	F
SA906-A96155B-R33-C16	E
SA906-A96155B-R33-C18	E
SA906-A96155B-R33-C19	K
SA906-A96155B-R33-C20	C
SA906-A96155B-R33-C21	K
SA906-A96155B-R33-C23	None
SA906-A96155B-R33-C24	E
SA906-A96155B-R33-C26	C
SA906-A96155B-R33-C27	H
SA906-A96155B-R33-C28	C
SA906-A96155B-R33-C29	E
SA906-A96155B-R33-C30	K
SA906-A96155B-R33-C31	C
SA906-A96155B-R33-C32	K
SA906-A96155B-R33-C33	K
SA906-A96155B-R33-C34	K
SA906-A96155B-R33-C35	K
SA906-A96155B-R33-C36	None
SA906-A96155B-R33-C37	E
SA906-A96155B-R33-C38	J
SA906-A96155B-R33-C39	C
SA906-A96155B-R33-C41	E
