cell_id	clone_id
SA535X10XB03696-A118869B-R53-C50	J
SA535X10XB03696-A118869B-R53-C51	G
SA535X10XB03696-A118869B-R53-C54	G
SA535X10XB03696-A118869B-R53-C63	J
SA535X10XB03696-A118869B-R53-C64	G
SA535X10XB03696-A118869B-R53-C68	G
SA535X10XB03696-A118869B-R53-C70	G
SA535X10XB03696-A118869B-R54-C11	G
SA535X10XB03696-A118869B-R54-C17	Q
SA535X10XB03696-A118869B-R54-C19	J
SA535X10XB03696-A118869B-R54-C20	G
SA535X10XB03696-A118869B-R54-C21	G
SA535X10XB03696-A118869B-R54-C23	Q
SA535X10XB03696-A118869B-R54-C24	G
SA535X10XB03696-A118869B-R54-C29	G
SA535X10XB03696-A118869B-R54-C31	J
SA535X10XB03696-A118869B-R54-C32	G
SA535X10XB03696-A118869B-R54-C35	G
SA535X10XB03696-A118869B-R54-C41	G
SA535X10XB03696-A118869B-R54-C47	O
SA535X10XB03696-A118869B-R54-C50	G
SA535X10XB03696-A118869B-R54-C51	G
SA535X10XB03696-A118869B-R54-C52	G
SA535X10XB03696-A118869B-R54-C53	G
SA535X10XB03696-A118869B-R54-C54	Q
SA535X10XB03696-A118869B-R54-C58	G
SA535X10XB03696-A118869B-R54-C59	G
SA535X10XB03696-A118869B-R54-C60	J
SA535X10XB03696-A118869B-R54-C65	G
SA535X10XB03696-A118869B-R54-C66	G
SA535X10XB03696-A118869B-R54-C68	G
SA535X10XB03696-A118869B-R54-C69	O
SA535X10XB03696-A118869B-R55-C14	G
SA535X10XB03696-A118869B-R55-C20	O
SA535X10XB03696-A118869B-R55-C21	G
SA535X10XB03696-A118869B-R55-C26	G
SA535X10XB03696-A118869B-R55-C27	O
SA535X10XB03696-A118869B-R55-C32	J
SA535X10XB03696-A118869B-R55-C34	G
SA535X10XB03696-A118869B-R55-C35	J
SA535X10XB03696-A118869B-R55-C38	G
SA535X10XB03696-A118869B-R55-C41	G
SA535X10XB03696-A118869B-R55-C42	G
SA535X10XB03696-A118869B-R55-C49	G
SA535X10XB03696-A118869B-R55-C58	G
SA535X10XB03696-A118869B-R55-C59	O
SA535X10XB03696-A118869B-R55-C60	G
SA535X10XB03696-A118869B-R55-C63	G
SA535X10XB03696-A118869B-R55-C66	G
SA535X10XB03696-A118869B-R55-C67	O
SA535X10XB03696-A118869B-R56-C12	G
SA535X10XB03696-A118869B-R56-C15	G
SA535X10XB03696-A118869B-R56-C17	G
SA535X10XB03696-A118869B-R56-C19	F
SA535X10XB03696-A118869B-R56-C21	J
SA535X10XB03696-A118869B-R56-C25	G
SA535X10XB03696-A118869B-R56-C27	G
SA535X10XB03696-A118869B-R56-C30	G
SA535X10XB03696-A118869B-R56-C31	F
SA535X10XB03696-A118869B-R56-C33	G
SA535X10XB03696-A118869B-R56-C38	G
SA535X10XB03696-A118869B-R56-C43	G
SA535X10XB03696-A118869B-R56-C44	J
SA535X10XB03696-A118869B-R56-C45	J
SA535X10XB03696-A118869B-R56-C47	G
