cell_id	clone_id
SA1035X4XB02879-A95626A-R14-C37	K
SA1035X4XB02879-A95626A-R14-C38	K
SA1035X4XB02879-A95626A-R14-C39	None
SA1035X4XB02879-A95626A-R14-C40	K
SA1035X4XB02879-A95626A-R14-C41	G
SA1035X4XB02879-A95626A-R14-C43	E
SA1035X4XB02879-A95626A-R14-C45	D
SA1035X4XB02879-A95626A-R14-C49	K
SA1035X4XB02879-A95626A-R14-C50	K
SA1035X4XB02879-A95626A-R14-C55	K
SA1035X4XB02879-A95626A-R14-C60	K
SA1035X4XB02879-A95626A-R14-C62	K
SA1035X4XB02879-A95626A-R14-C64	K
SA1035X4XB02879-A95626A-R14-C67	K
SA1035X4XB02879-A95626A-R15-C07	E
SA1035X4XB02879-A95626A-R15-C09	K
SA1035X4XB02879-A95626A-R15-C10	K
SA1035X4XB02879-A95626A-R15-C12	None
SA1035X4XB02879-A95626A-R15-C16	K
SA1035X4XB02879-A95626A-R15-C17	I
SA1035X4XB02879-A95626A-R15-C18	K
SA1035X4XB02879-A95626A-R15-C20	D
SA1035X4XB02879-A95626A-R15-C26	K
SA1035X4XB02879-A95626A-R15-C29	B
SA1035X4XB02879-A95626A-R15-C32	K
SA1035X4XB02879-A95626A-R15-C33	K
SA1035X4XB02879-A95626A-R15-C35	I
SA1035X4XB02879-A95626A-R15-C38	K
SA1035X4XB02879-A95626A-R15-C41	K
SA1035X4XB02879-A95626A-R15-C43	K
SA1035X4XB02879-A95626A-R15-C45	C
SA1035X4XB02879-A95626A-R15-C46	K
SA1035X4XB02879-A95626A-R15-C48	D
SA1035X4XB02879-A95626A-R15-C51	K
SA1035X4XB02879-A95626A-R15-C52	K
SA1035X4XB02879-A95626A-R15-C53	K
SA1035X4XB02879-A95626A-R15-C54	K
SA1035X4XB02879-A95626A-R15-C56	J
SA1035X4XB02879-A95626A-R15-C57	J
SA1035X4XB02879-A95626A-R15-C58	K
SA1035X4XB02879-A95626A-R15-C59	K
SA1035X4XB02879-A95626A-R15-C61	K
SA1035X4XB02879-A95626A-R15-C62	I
SA1035X4XB02879-A95626A-R15-C63	K
SA1035X4XB02879-A95626A-R15-C67	K
SA1035X4XB02879-A95626A-R16-C07	E
SA1035X4XB02879-A95626A-R16-C22	K
SA1035X4XB02879-A95626A-R16-C27	K
SA1035X4XB02879-A95626A-R16-C28	I
SA1035X4XB02879-A95626A-R16-C30	K
SA1035X4XB02879-A95626A-R16-C35	K
SA1035X4XB02879-A95626A-R16-C36	K
SA1035X4XB02879-A95626A-R16-C37	I
SA1035X4XB02879-A95626A-R16-C40	K
SA1035X4XB02879-A95626A-R16-C41	D
SA1035X4XB02879-A95626A-R16-C42	K
SA1035X4XB02879-A95626A-R16-C43	K
SA1035X4XB02879-A95626A-R16-C44	K
SA1035X4XB02879-A95626A-R16-C45	B
SA1035X4XB02879-A95626A-R16-C46	K
SA1035X4XB02879-A95626A-R16-C47	I
SA1035X4XB02879-A95626A-R16-C52	K
SA1035X4XB02879-A95626A-R16-C55	E
SA1035X4XB02879-A95626A-R16-C57	I
SA1035X4XB02879-A95626A-R16-C62	I
SA1035X4XB02879-A95626A-R16-C65	K
SA1035X4XB02879-A95626A-R16-C68	K
SA1035X4XB02879-A95626A-R17-C08	K
SA1035X4XB02879-A95626A-R17-C12	K
SA1035X4XB02879-A95626A-R17-C14	I
SA1035X4XB02879-A95626A-R17-C18	K
SA1035X4XB02879-A95626A-R17-C20	None
SA1035X4XB02879-A95626A-R17-C24	C
SA1035X4XB02879-A95626A-R17-C25	K
SA1035X4XB02879-A95626A-R17-C26	K
SA1035X4XB02879-A95626A-R17-C27	K
SA1035X4XB02879-A95626A-R17-C28	E
SA1035X4XB02879-A95626A-R17-C29	E
SA1035X4XB02879-A95626A-R17-C31	K
SA1035X4XB02879-A95626A-R17-C32	K
SA1035X4XB02879-A95626A-R17-C33	K
SA1035X4XB02879-A95626A-R17-C36	I
SA1035X4XB02879-A95626A-R17-C37	K
SA1035X4XB02879-A95626A-R17-C38	K
SA1035X4XB02879-A95626A-R17-C39	K
SA1035X4XB02879-A95626A-R17-C41	K
SA1035X4XB02879-A95626A-R17-C43	K
SA1035X4XB02879-A95626A-R17-C45	K
SA1035X4XB02879-A95626A-R17-C47	K
SA1035X4XB02879-A95626A-R17-C50	K
SA1035X4XB02879-A95626A-R17-C54	K
SA1035X4XB02879-A95626A-R17-C57	K
SA1035X4XB02879-A95626A-R17-C59	K
SA1035X4XB02879-A95626A-R17-C62	K
SA1035X4XB02879-A95626A-R17-C64	K
SA1035X4XB02879-A95626A-R17-C65	None
SA1035X4XB02879-A95626A-R17-C67	K
SA1035X4XB02879-A95626A-R17-C68	K
SA1035X4XB02879-A95626A-R18-C07	I
SA1035X4XB02879-A95626A-R18-C08	K
SA1035X4XB02879-A95626A-R18-C10	K
SA1035X4XB02879-A95626A-R18-C14	C
SA1035X4XB02879-A95626A-R18-C17	K
SA1035X4XB02879-A95626A-R18-C20	K
SA1035X4XB02879-A95626A-R18-C25	D
SA1035X4XB02879-A95626A-R18-C32	B
SA1035X4XB02879-A95626A-R18-C33	K
SA1035X4XB02879-A95626A-R18-C34	K
SA1035X4XB02879-A95626A-R18-C36	K
SA1035X4XB02879-A95626A-R18-C37	G
SA1035X4XB02879-A95626A-R18-C39	I
SA1035X4XB02879-A95626A-R18-C40	K
SA1035X4XB02879-A95626A-R18-C43	K
SA1035X4XB02879-A95626A-R18-C45	K
SA1035X4XB02879-A95626A-R18-C48	G
SA1035X4XB02879-A95626A-R18-C50	K
SA1035X4XB02879-A95626A-R18-C52	I
SA1035X4XB02879-A95626A-R18-C53	I
SA1035X4XB02879-A95626A-R18-C54	K
SA1035X4XB02879-A95626A-R18-C55	K
SA1035X4XB02879-A95626A-R18-C57	K
SA1035X4XB02879-A95626A-R18-C58	I
SA1035X4XB02879-A95626A-R18-C59	K
SA1035X4XB02879-A95626A-R18-C60	K
SA1035X4XB02879-A95626A-R18-C61	K
SA1035X4XB02879-A95626A-R18-C68	C
SA1035X4XB02879-A95626A-R19-C07	I
SA1035X4XB02879-A95626A-R19-C09	J
SA1035X4XB02879-A95626A-R19-C10	K
SA1035X4XB02879-A95626A-R19-C12	E
SA1035X4XB02879-A95626A-R19-C13	K
SA1035X4XB02879-A95626A-R19-C14	I
SA1035X4XB02879-A95626A-R19-C18	K
SA1035X4XB02879-A95626A-R19-C21	K
SA1035X4XB02879-A95626A-R19-C22	B
SA1035X4XB02879-A95626A-R19-C23	I
SA1035X4XB02879-A95626A-R19-C24	K
SA1035X4XB02879-A95626A-R19-C26	None
SA1035X4XB02879-A95626A-R19-C28	K
SA1035X4XB02879-A95626A-R19-C31	K
SA1035X4XB02879-A95626A-R19-C35	K
SA1035X4XB02879-A95626A-R19-C36	K
SA1035X4XB02879-A95626A-R19-C39	I
SA1035X4XB02879-A95626A-R19-C40	F
SA1035X4XB02879-A95626A-R19-C41	K
SA1035X4XB02879-A95626A-R19-C42	K
SA1035X4XB02879-A95626A-R19-C44	K
SA1035X4XB02879-A95626A-R19-C45	C
SA1035X4XB02879-A95626A-R19-C47	G
SA1035X4XB02879-A95626A-R19-C49	I
SA1035X4XB02879-A95626A-R19-C50	I
SA1035X4XB02879-A95626A-R19-C52	I
SA1035X4XB02879-A95626A-R19-C53	K
SA1035X4XB02879-A95626A-R19-C56	K
SA1035X4XB02879-A95626A-R19-C58	K
SA1035X4XB02879-A95626A-R19-C59	K
SA1035X4XB02879-A95626A-R19-C60	K
SA1035X4XB02879-A95626A-R19-C64	K
SA1035X4XB02879-A95626A-R20-C33	K
SA1035X4XB02879-A95626A-R20-C38	K
SA1035X4XB02879-A95626A-R20-C45	J
SA1035X4XB02879-A95626A-R20-C52	E
SA1035X4XB02879-A95626A-R20-C53	D
SA1035X4XB02879-A95646A-R03-C13	K
SA1035X4XB02879-A95646A-R03-C16	I
SA1035X4XB02879-A95646A-R03-C17	K
SA1035X4XB02879-A95646A-R03-C19	G
SA1035X4XB02879-A95646A-R03-C21	K
SA1035X4XB02879-A95646A-R03-C26	B
SA1035X4XB02879-A95646A-R03-C30	K
SA1035X4XB02879-A95646A-R03-C31	B
SA1035X4XB02879-A95646A-R03-C35	K
SA1035X4XB02879-A95646A-R03-C40	B
SA1035X4XB02879-A95646A-R03-C43	K
SA1035X4XB02879-A95646A-R03-C46	I
SA1035X4XB02879-A95646A-R03-C47	K
SA1035X4XB02879-A95646A-R03-C50	E
SA1035X4XB02879-A95646A-R03-C54	K
SA1035X4XB02879-A95646A-R03-C56	K
SA1035X4XB02879-A95646A-R03-C57	I
SA1035X4XB02879-A95646A-R03-C60	I
SA1035X4XB02879-A95646A-R03-C66	F
SA1035X4XB02879-A95646A-R03-C67	K
SA1035X4XB02879-A95646A-R03-C68	K
SA1035X4XB02879-A95646A-R04-C11	K
SA1035X4XB02879-A95646A-R04-C14	K
SA1035X4XB02879-A95646A-R04-C15	K
SA1035X4XB02879-A95646A-R04-C16	K
SA1035X4XB02879-A95646A-R04-C20	None
SA1035X4XB02879-A95646A-R04-C23	K
SA1035X4XB02879-A95646A-R04-C27	K
SA1035X4XB02879-A95646A-R04-C29	K
SA1035X4XB02879-A95646A-R04-C33	K
SA1035X4XB02879-A95646A-R04-C35	K
SA1035X4XB02879-A95646A-R04-C38	B
SA1035X4XB02879-A95646A-R04-C40	K
SA1035X4XB02879-A95646A-R04-C43	I
SA1035X4XB02879-A95646A-R04-C47	F
SA1035X4XB02879-A95646A-R04-C49	I
SA1035X4XB02879-A95646A-R04-C50	I
SA1035X4XB02879-A95646A-R04-C60	J
SA1035X4XB02879-A95646A-R04-C62	K
SA1035X4XB02879-A95646A-R04-C63	K
SA1035X4XB02879-A95646A-R04-C64	K
SA1035X4XB02879-A95646A-R04-C65	I
SA1035X4XB02879-A95646A-R04-C66	C
SA1035X4XB02879-A95646A-R04-C67	G
SA1035X4XB02879-A95646A-R04-C69	I
SA1035X4XB02879-A95646A-R05-C09	K
SA1035X4XB02879-A95646A-R05-C10	G
SA1035X4XB02879-A95646A-R05-C14	K
SA1035X4XB02879-A95646A-R05-C18	K
SA1035X4XB02879-A95646A-R05-C19	K
SA1035X4XB02879-A95646A-R05-C21	K
SA1035X4XB02879-A95646A-R05-C40	K
SA1035X4XB02879-A95646A-R05-C68	G
SA1035X4XB02879-A95646A-R05-C70	C
SA1035X4XB02879-A95646A-R06-C09	K
SA1035X4XB02879-A95646A-R06-C10	K
SA1035X4XB02879-A95646A-R06-C17	I
SA1035X4XB02879-A95646A-R06-C23	I
SA1035X4XB02879-A95646A-R06-C26	I
SA1035X4XB02879-A95646A-R06-C27	K
SA1035X4XB02879-A95646A-R06-C30	K
SA1035X4XB02879-A95646A-R06-C34	K
SA1035X4XB02879-A95646A-R06-C36	K
SA1035X4XB02879-A95646A-R06-C37	E
SA1035X4XB02879-A95646A-R06-C40	E
SA1035X4XB02879-A95646A-R06-C41	C
SA1035X4XB02879-A95646A-R06-C51	K
SA1035X4XB02879-A95646A-R06-C52	K
SA1035X4XB02879-A95646A-R06-C59	K
SA1035X4XB02879-A95646A-R06-C63	K
SA1035X4XB02879-A95646A-R06-C66	I
SA1035X4XB02879-A95646A-R06-C69	E
SA1035X4XB02879-A95646A-R07-C11	I
SA1035X4XB02879-A95646A-R07-C25	K
SA1035X4XB02879-A95646A-R07-C26	E
SA1035X4XB02879-A95646A-R07-C27	K
SA1035X4XB02879-A95646A-R07-C28	K
SA1035X4XB02879-A95646A-R07-C29	K
SA1035X4XB02879-A95646A-R07-C30	K
SA1035X4XB02879-A95646A-R07-C36	I
SA1035X4XB02879-A95646A-R07-C37	None
SA1035X4XB02879-A95646A-R07-C41	C
SA1035X4XB02879-A95646A-R07-C44	D
SA1035X4XB02879-A95646A-R07-C46	K
SA1035X4XB02879-A95646A-R07-C47	K
SA1035X4XB02879-A95646A-R07-C48	K
SA1035X4XB02879-A95646A-R07-C49	K
SA1035X4XB02879-A95646A-R07-C50	I
SA1035X4XB02879-A95646A-R07-C52	K
SA1035X4XB02879-A95646A-R07-C54	K
SA1035X4XB02879-A95646A-R07-C55	K
SA1035X4XB02879-A95646A-R07-C56	I
SA1035X4XB02879-A95646A-R07-C57	I
SA1035X4XB02879-A95646A-R07-C58	I
SA1035X4XB02879-A95646A-R07-C59	I
SA1035X4XB02879-A95646A-R07-C64	I
SA1035X4XB02879-A95646A-R07-C66	K
SA1035X4XB02879-A95646A-R07-C68	K
SA1035X4XB02879-A95646A-R08-C07	K
SA1035X4XB02879-A95646A-R08-C09	K
SA1035X4XB02879-A95646A-R08-C10	I
SA1035X4XB02879-A95646A-R08-C13	I
SA1035X4XB02879-A95646A-R08-C15	C
SA1035X4XB02879-A95646A-R08-C16	K
SA1035X4XB02879-A95646A-R08-C18	I
SA1035X4XB02879-A95646A-R08-C20	K
SA1035X4XB02879-A95646A-R08-C31	K
SA1035X4XB02879-A95646A-R08-C36	I
SA1035X4XB02879-A95646A-R08-C38	D
SA1035X4XB02879-A95646A-R08-C40	K
SA1035X4XB02879-A95646A-R08-C46	K
SA1035X4XB02879-A95646A-R08-C48	K
SA1035X4XB02879-A95646A-R08-C49	I
SA1035X4XB02879-A95646A-R08-C53	K
SA1035X4XB02879-A95646A-R08-C56	K
SA1035X4XB02879-A95646A-R08-C60	K
SA1035X4XB02879-A95646A-R08-C68	I
SA1035X4XB02879-A95646A-R08-C70	D
SA1035X4XB02879-A95646A-R09-C07	K
SA1035X4XB02879-A95646A-R09-C10	J
SA1035X4XB02879-A95646A-R09-C11	B
SA1035X4XB02879-A95646A-R09-C18	I
SA1035X4XB02879-A95646A-R09-C19	I
SA1035X4XB02879-A95646A-R09-C20	I
SA1035X4XB02879-A95646A-R09-C22	K
SA1035X4XB02879-A95646A-R09-C24	F
SA1035X4XB02879-A95646A-R09-C27	K
SA1035X4XB02879-A95646A-R09-C30	K
SA1035X4XB02879-A95646A-R09-C31	K
SA1035X4XB02879-A95646A-R09-C32	K
SA1035X4XB02879-A95646A-R09-C34	K
SA1035X4XB02879-A95646A-R09-C37	I
SA1035X4XB02879-A95646A-R09-C41	K
SA1035X4XB02879-A95646A-R09-C44	K
SA1035X4XB02879-A95646A-R09-C46	K
SA1035X4XB02879-A95646A-R09-C48	I
SA1035X4XB02879-A95646A-R09-C55	K
SA1035X4XB02879-A95646A-R09-C62	D
SA1035X4XB02879-A95646A-R09-C63	I
SA1035X4XB02879-A95646A-R09-C69	I
SA1035X4XB02879-A95646A-R10-C07	None
SA1035X4XB02879-A95646A-R10-C09	D
SA1035X4XB02879-A95646A-R10-C11	K
SA1035X4XB02879-A95646A-R10-C14	K
SA1035X4XB02879-A95646A-R10-C17	I
SA1035X4XB02879-A95646A-R10-C22	I
