cell_id	clone_id
SA1090-A96213A-R31-C13	A
SA1090-A96213A-R31-C16	A
SA1090-A96213A-R31-C17	D
SA1090-A96213A-R31-C33	B
SA1090-A96213A-R31-C35	B
SA1090-A96213A-R31-C36	A
SA1090-A96213A-R31-C37	A
SA1090-A96213A-R31-C38	C
SA1090-A96213A-R31-C39	A
SA1090-A96213A-R31-C40	B
SA1090-A96213A-R31-C41	A
SA1090-A96213A-R31-C42	A
SA1090-A96213A-R31-C43	A
SA1090-A96213A-R31-C48	B
SA1090-A96213A-R31-C49	A
SA1090-A96213A-R31-C50	A
SA1090-A96213A-R31-C52	A
SA1090-A96213A-R31-C53	B
SA1090-A96213A-R31-C54	B
SA1090-A96213A-R31-C55	B
SA1090-A96213A-R31-C56	A
SA1090-A96213A-R31-C58	B
SA1090-A96213A-R31-C59	B
SA1090-A96213A-R31-C60	A
SA1090-A96213A-R31-C61	B
SA1090-A96213A-R31-C62	A
SA1090-A96213A-R31-C63	B
SA1090-A96213A-R31-C64	A
SA1090-A96213A-R31-C65	A
SA1090-A96213A-R31-C67	B
SA1090-A96213A-R31-C68	B
SA1090-A96213A-R31-C70	A
SA1090-A96213A-R32-C07	C
SA1090-A96213A-R32-C08	B
SA1090-A96213A-R32-C10	A
SA1090-A96213A-R32-C11	B
SA1090-A96213A-R32-C12	B
SA1090-A96213A-R32-C13	A
SA1090-A96213A-R32-C14	A
SA1090-A96213A-R32-C15	A
SA1090-A96213A-R32-C35	D
SA1090-A96213A-R32-C38	D
SA1090-A96213A-R32-C41	B
SA1090-A96213A-R32-C42	B
SA1090-A96213A-R32-C44	D
SA1090-A96213A-R32-C47	A
SA1090-A96213A-R32-C49	A
SA1090-A96213A-R32-C53	A
SA1090-A96213A-R32-C54	C
SA1090-A96213A-R32-C55	D
SA1090-A96213A-R32-C58	D
SA1090-A96213A-R32-C62	B
SA1090-A96213A-R32-C63	A
SA1090-A96213A-R32-C65	A
SA1090-A96213A-R32-C66	B
SA1090-A96213A-R32-C67	D
SA1090-A96213A-R32-C68	A
SA1090-A96213A-R32-C69	A
SA1090-A96213A-R32-C70	B
SA1090-A96213A-R33-C07	D
SA1090-A96213A-R33-C09	B
SA1090-A96213A-R33-C10	A
SA1090-A96213A-R33-C11	C
SA1090-A96213A-R33-C12	A
SA1090-A96213A-R33-C13	B
SA1090-A96213A-R33-C15	None
SA1090-A96213A-R33-C17	B
SA1090-A96213A-R33-C18	C
SA1090-A96213A-R33-C19	D
SA1090-A96213A-R33-C20	A
SA1090-A96213A-R33-C22	C
SA1090-A96213A-R33-C23	B
SA1090-A96213A-R33-C27	A
SA1090-A96213A-R33-C28	A
SA1090-A96213A-R33-C31	D
SA1090-A96213A-R33-C32	A
SA1090-A96213A-R33-C33	A
SA1090-A96213A-R33-C34	A
SA1090-A96213A-R33-C35	B
SA1090-A96213A-R33-C36	D
SA1090-A96213A-R33-C37	A
SA1090-A96213A-R33-C38	D
SA1090-A96213A-R33-C40	B
SA1090-A96213A-R33-C41	D
