cell_id	clone_id
SA1047B-A96210B-R26-C26	B
SA1047B-A96210B-R26-C35	B
SA1047B-A96210B-R26-C36	B
SA1047B-A96210B-R26-C38	B
SA1047B-A96210B-R26-C41	B
SA1047B-A96210B-R26-C42	B
SA1047B-A96210B-R26-C44	B
SA1047B-A96210B-R26-C45	B
SA1047B-A96210B-R26-C46	B
SA1047B-A96210B-R26-C47	B
SA1047B-A96210B-R26-C51	B
SA1047B-A96210B-R26-C53	B
SA1047B-A96210B-R26-C55	B
SA1047B-A96210B-R26-C59	B
SA1047B-A96210B-R26-C60	B
SA1047B-A96210B-R26-C61	B
SA1047B-A96210B-R26-C62	B
SA1047B-A96210B-R26-C65	B
SA1047B-A96210B-R26-C66	B
SA1047B-A96210B-R27-C30	B
SA1047B-A96210B-R27-C33	B
SA1047B-A96210B-R27-C36	B
SA1047B-A96210B-R27-C44	B
SA1047B-A96210B-R27-C46	B
SA1047B-A96210B-R27-C48	B
SA1047B-A96210B-R27-C49	B
SA1047B-A96210B-R27-C50	B
SA1047B-A96210B-R27-C52	B
SA1047B-A96210B-R27-C54	B
SA1047B-A96210B-R27-C55	B
SA1047B-A96210B-R27-C60	B
SA1047B-A96210B-R27-C61	B
SA1047B-A96210B-R27-C62	B
SA1047B-A96210B-R27-C63	B
SA1047B-A96210B-R27-C65	B
SA1047B-A96210B-R27-C66	B
SA1047B-A96210B-R27-C68	B
SA1047B-A96210B-R27-C70	B
SA1047B-A96210B-R28-C41	B
SA1047B-A96210B-R28-C49	B
SA1047B-A96210B-R28-C53	B
SA1047B-A96210B-R28-C57	B
SA1047B-A96210B-R28-C63	B
SA1047B-A96210B-R28-C68	B
SA1047B-A96210B-R28-C70	B
SA1047B-A96210B-R29-C53	B
SA1047B-A96210B-R29-C70	B
SA1047B-A96210B-R30-C16	B
SA1047B-A96210B-R30-C33	B
SA1047B-A96210B-R30-C35	B
SA1047B-A96210B-R30-C39	B
SA1047B-A96210B-R30-C40	B
SA1047B-A96210B-R30-C41	B
SA1047B-A96210B-R30-C43	B
SA1047B-A96210B-R30-C46	B
SA1047B-A96210B-R30-C48	B
SA1047B-A96210B-R30-C49	B
SA1047B-A96210B-R30-C51	B
SA1047B-A96210B-R30-C52	B
SA1047B-A96210B-R30-C53	B
SA1047B-A96210B-R30-C56	B
SA1047B-A96210B-R30-C57	B
SA1047B-A96210B-R30-C59	B
SA1047B-A96210B-R30-C61	B
SA1047B-A96210B-R30-C62	B
SA1047B-A96210B-R30-C65	B
SA1047B-A96210B-R30-C66	B
SA1047B-A96210B-R30-C67	B
SA1047B-A96210B-R30-C68	B
SA1047B-A96210B-R30-C69	B
SA1047B-A96210B-R30-C70	B
SA1047B-A96210B-R31-C20	B
SA1047B-A96210B-R31-C31	B
SA1047B-A96210B-R31-C36	B
SA1047B-A96210B-R31-C37	B
SA1047B-A96210B-R31-C38	B
SA1047B-A96210B-R31-C39	B
SA1047B-A96210B-R31-C40	B
SA1047B-A96210B-R31-C41	B
SA1047B-A96210B-R31-C44	A
SA1047B-A96210B-R31-C45	B
SA1047B-A96210B-R31-C46	B
SA1047B-A96210B-R31-C48	B
SA1047B-A96210B-R31-C52	B
SA1047B-A96210B-R31-C56	B
SA1047B-A96210B-R31-C57	B
SA1047B-A96210B-R31-C59	B
SA1047B-A96210B-R31-C60	B
SA1047B-A96210B-R31-C61	B
SA1047B-A96210B-R31-C67	B
SA1047B-A96210B-R31-C69	B
SA1047B-A96210B-R31-C70	B
SA1047B-A96210B-R32-C21	B
SA1047B-A96210B-R32-C23	B
SA1047B-A96210B-R32-C33	B
SA1047B-A96210B-R32-C34	B
SA1047B-A96210B-R32-C35	B
SA1047B-A96210B-R32-C36	B
SA1047B-A96210B-R32-C38	B
SA1047B-A96210B-R32-C39	B
