cell_id	clone_id
SA1090-A96213A-R28-C64	C
SA1090-A96213A-R28-C65	B
SA1090-A96213A-R28-C66	B
SA1090-A96213A-R28-C68	B
SA1090-A96213A-R28-C69	B
SA1090-A96213A-R28-C70	C
SA1090-A96213A-R29-C07	B
SA1090-A96213A-R29-C08	C
SA1090-A96213A-R29-C11	C
SA1090-A96213A-R29-C13	C
SA1090-A96213A-R29-C15	B
SA1090-A96213A-R29-C16	C
SA1090-A96213A-R29-C18	B
SA1090-A96213A-R29-C32	B
SA1090-A96213A-R29-C33	C
SA1090-A96213A-R29-C35	B
SA1090-A96213A-R29-C36	B
SA1090-A96213A-R29-C38	C
SA1090-A96213A-R29-C40	B
SA1090-A96213A-R29-C42	B
SA1090-A96213A-R29-C44	B
SA1090-A96213A-R29-C46	B
SA1090-A96213A-R29-C47	C
SA1090-A96213A-R29-C48	C
SA1090-A96213A-R29-C49	B
SA1090-A96213A-R29-C55	C
SA1090-A96213A-R29-C57	C
SA1090-A96213A-R29-C59	B
SA1090-A96213A-R29-C60	C
SA1090-A96213A-R29-C61	B
SA1090-A96213A-R29-C62	C
SA1090-A96213A-R29-C63	B
SA1090-A96213A-R29-C65	B
SA1090-A96213A-R29-C68	B
SA1090-A96213A-R29-C69	B
SA1090-A96213A-R29-C70	C
SA1090-A96213A-R30-C08	B
SA1090-A96213A-R30-C09	B
SA1090-A96213A-R30-C10	B
SA1090-A96213A-R30-C11	B
SA1090-A96213A-R30-C14	B
SA1090-A96213A-R30-C15	C
SA1090-A96213A-R30-C17	B
SA1090-A96213A-R30-C18	C
SA1090-A96213A-R30-C31	C
SA1090-A96213A-R30-C32	C
SA1090-A96213A-R30-C34	C
SA1090-A96213A-R30-C36	C
SA1090-A96213A-R30-C38	C
SA1090-A96213A-R30-C41	B
SA1090-A96213A-R30-C42	C
SA1090-A96213A-R30-C44	B
SA1090-A96213A-R30-C45	C
SA1090-A96213A-R30-C49	C
SA1090-A96213A-R30-C50	C
SA1090-A96213A-R30-C51	C
SA1090-A96213A-R30-C52	C
SA1090-A96213A-R30-C53	C
SA1090-A96213A-R30-C54	C
SA1090-A96213A-R30-C56	B
SA1090-A96213A-R30-C57	C
SA1090-A96213A-R30-C58	B
SA1090-A96213A-R30-C61	C
SA1090-A96213A-R30-C62	C
SA1090-A96213A-R30-C63	C
SA1090-A96213A-R30-C64	B
SA1090-A96213A-R30-C65	C
SA1090-A96213A-R30-C66	C
SA1090-A96213A-R30-C68	C
SA1090-A96213A-R30-C70	C
SA1090-A96213A-R31-C09	B
SA1090-A96213A-R31-C10	B
SA1090-A96213A-R31-C12	C
SA1090-A96213A-R31-C13	B
SA1090-A96213A-R31-C16	B
SA1090-A96213A-R31-C17	C
SA1090-A96213A-R31-C33	C
SA1090-A96213A-R31-C35	C
SA1090-A96213A-R31-C36	B
SA1090-A96213A-R31-C37	B
SA1090-A96213A-R31-C38	C
SA1090-A96213A-R31-C39	B
SA1090-A96213A-R31-C40	C
SA1090-A96213A-R31-C41	B
SA1090-A96213A-R31-C42	B
SA1090-A96213A-R31-C43	B
SA1090-A96213A-R31-C48	C
SA1090-A96213A-R31-C49	B
SA1090-A96213A-R31-C50	B
SA1090-A96213A-R31-C52	B
SA1090-A96213A-R31-C53	C
SA1090-A96213A-R31-C54	C
SA1090-A96213A-R31-C55	C
SA1090-A96213A-R31-C56	B
SA1090-A96213A-R31-C58	C
SA1090-A96213A-R31-C59	C
SA1090-A96213A-R31-C60	B
SA1090-A96213A-R31-C61	C
SA1090-A96213A-R31-C62	B
SA1090-A96213A-R31-C63	C
SA1090-A96213A-R31-C64	B
SA1090-A96213A-R31-C65	B
SA1090-A96213A-R31-C67	C
SA1090-A96213A-R31-C68	C
SA1090-A96213A-R31-C70	B
SA1090-A96213A-R32-C07	C
SA1090-A96213A-R32-C08	C
SA1090-A96213A-R32-C10	B
SA1090-A96213A-R32-C11	C
SA1090-A96213A-R32-C12	C
SA1090-A96213A-R32-C13	B
SA1090-A96213A-R32-C14	B
SA1090-A96213A-R32-C15	B
SA1090-A96213A-R32-C35	C
SA1090-A96213A-R32-C38	C
SA1090-A96213A-R32-C41	C
SA1090-A96213A-R32-C42	C
SA1090-A96213A-R32-C44	C
SA1090-A96213A-R32-C47	B
SA1090-A96213A-R32-C49	B
SA1090-A96213A-R32-C53	B
SA1090-A96213A-R32-C54	C
SA1090-A96213A-R32-C55	C
SA1090-A96213A-R32-C58	C
SA1090-A96213A-R32-C62	C
SA1090-A96213A-R32-C63	B
SA1090-A96213A-R32-C65	B
SA1090-A96213A-R32-C66	C
SA1090-A96213A-R32-C67	C
SA1090-A96213A-R32-C68	B
SA1090-A96213A-R32-C69	B
SA1090-A96213A-R32-C70	C
SA1090-A96213A-R33-C07	C
SA1090-A96213A-R33-C09	C
SA1090-A96213A-R33-C10	B
SA1090-A96213A-R33-C11	C
SA1090-A96213A-R33-C12	B
SA1090-A96213A-R33-C13	C
SA1090-A96213A-R33-C15	B
SA1090-A96213A-R33-C17	C
SA1090-A96213A-R33-C18	C
SA1090-A96213A-R33-C19	C
SA1090-A96213A-R33-C20	B
SA1090-A96213A-R33-C22	C
SA1090-A96213A-R33-C23	C
SA1090-A96213A-R33-C27	B
SA1090-A96213A-R33-C28	B
SA1090-A96213A-R33-C31	C
SA1090-A96213A-R33-C32	B
SA1090-A96213A-R33-C33	B
SA1090-A96213A-R33-C34	B
SA1090-A96213A-R33-C35	C
SA1090-A96213A-R33-C36	C
SA1090-A96213A-R33-C37	B
SA1090-A96213A-R33-C38	C
SA1090-A96213A-R33-C40	C
SA1090-A96213A-R33-C41	C
SA1090-A96213A-R33-C46	B
SA1090-A96213A-R33-C48	C
SA1090-A96213A-R33-C52	C
SA1090-A96213A-R33-C53	C
SA1090-A96213A-R33-C55	B
SA1090-A96213A-R33-C57	B
SA1090-A96213A-R33-C58	B
SA1090-A96213A-R33-C60	B
SA1090-A96213A-R33-C61	B
SA1090-A96213A-R33-C62	B
SA1090-A96213A-R33-C64	B
SA1090-A96213A-R33-C65	C
SA1090-A96213A-R33-C68	C
SA1090-A96213A-R33-C70	B
SA1090-A96213A-R34-C08	C
SA1090-A96213A-R34-C13	B
SA1090-A96213A-R34-C14	C
SA1090-A96213A-R34-C15	B
SA1090-A96213A-R34-C16	B
SA1090-A96213A-R34-C17	C
SA1090-A96213A-R34-C18	C
SA1090-A96213A-R34-C19	B
SA1090-A96213A-R34-C20	B
SA1090-A96213A-R34-C25	C
SA1090-A96213A-R34-C28	C
SA1090-A96213A-R34-C29	B
SA1090-A96213A-R34-C30	C
SA1090-A96213A-R34-C31	C
SA1090-A96213A-R34-C34	B
SA1090-A96213A-R34-C35	B
SA1090-A96213A-R34-C36	C
SA1090-A96213A-R34-C37	C
SA1090-A96213A-R34-C38	C
SA1090-A96213A-R34-C39	C
SA1090-A96213A-R34-C40	C
SA1090-A96213A-R34-C41	C
SA1090-A96213A-R34-C42	C
SA1090-A96213A-R34-C44	B
SA1090-A96213A-R34-C45	B
SA1090-A96213A-R34-C46	B
SA1090-A96213A-R34-C48	C
SA1090-A96213A-R34-C49	B
SA1090-A96213A-R34-C50	B
SA1090-A96213A-R34-C53	C
SA1090-A96213A-R34-C54	C
SA1090-A96213A-R34-C55	C
SA1090-A96213A-R34-C56	C
SA1090-A96213A-R34-C58	C
SA1090-A96213A-R34-C63	C
SA1090-A96213A-R34-C64	C
SA1090-A96213A-R34-C65	C
SA1090-A96213A-R34-C67	B
SA1090-A96213A-R34-C68	C
SA1090-A96213A-R34-C70	B
SA1090-A96213A-R35-C10	B
SA1090-A96213A-R35-C11	C
SA1090-A96213A-R35-C12	B
SA1090-A96213A-R35-C14	B
SA1090-A96213A-R35-C15	B
SA1090-A96213A-R35-C17	C
SA1090-A96213A-R35-C21	C
SA1090-A96213A-R35-C22	B
SA1090-A96213A-R35-C23	C
SA1090-A96213A-R35-C24	B
SA1090-A96213A-R35-C25	B
SA1090-A96213A-R35-C27	B
SA1090-A96213A-R35-C28	B
SA1090-A96213A-R35-C31	C
SA1090-A96213A-R35-C32	C
SA1090-A96213A-R35-C33	B
SA1090-A96213A-R35-C34	C
SA1090-A96213A-R35-C36	B
SA1090-A96213A-R35-C38	C
SA1090-A96213A-R35-C41	C
SA1090-A96213A-R35-C44	C
SA1090-A96213A-R35-C45	B
SA1090-A96213A-R35-C47	B
SA1090-A96213A-R35-C48	C
SA921-A90554A-R03-C08	F
SA921-A90554A-R03-C09	F
SA921-A90554A-R03-C13	D
SA921-A90554A-R03-C14	D
SA921-A90554A-R03-C16	F
SA921-A90554A-R03-C19	D
SA921-A90554A-R03-C20	D
SA921-A90554A-R03-C21	D
SA921-A90554A-R03-C22	E
SA921-A90554A-R03-C24	D
SA921-A90554A-R03-C26	D
SA921-A90554A-R03-C27	D
SA921-A90554A-R03-C28	D
SA921-A90554A-R03-C30	D
SA921-A90554A-R03-C34	F
SA921-A90554A-R03-C35	F
SA921-A90554A-R03-C36	D
SA921-A90554A-R03-C42	F
SA921-A90554A-R03-C44	F
SA921-A90554A-R03-C45	E
SA921-A90554A-R03-C49	D
SA921-A90554A-R03-C50	E
SA921-A90554A-R03-C51	D
SA921-A90554A-R03-C56	D
SA921-A90554A-R03-C57	E
SA921-A90554A-R03-C58	F
SA921-A90554A-R03-C59	D
SA921-A90554A-R03-C64	F
SA921-A90554A-R03-C65	F
SA921-A90554A-R03-C66	D
SA921-A90554A-R03-C67	D
SA921-A90554A-R03-C68	D
SA921-A90554A-R03-C70	E
SA921-A90554A-R04-C07	D
SA921-A90554A-R04-C08	D
SA921-A90554A-R04-C10	F
SA921-A90554A-R04-C11	D
SA921-A90554A-R04-C12	D
SA921-A90554A-R04-C13	F
SA921-A90554A-R04-C14	D
SA921-A90554A-R04-C16	D
SA921-A90554A-R04-C20	D
SA921-A90554A-R04-C21	F
SA921-A90554A-R04-C22	D
SA921-A90554A-R04-C24	F
SA921-A90554A-R04-C25	E
SA921-A90554A-R04-C29	F
SA921-A90554A-R04-C30	F
SA921-A90554A-R04-C33	F
SA921-A90554A-R04-C34	D
SA921-A90554A-R04-C37	E
SA921-A90554A-R04-C40	D
SA921-A90554A-R04-C41	F
SA921-A90554A-R04-C43	F
SA921-A90554A-R04-C44	F
SA921-A90554A-R04-C45	F
SA921-A90554A-R04-C48	F
SA921-A90554A-R04-C49	D
SA921-A90554A-R04-C51	F
SA921-A90554A-R04-C52	F
SA921-A90554A-R04-C53	F
SA921-A90554A-R04-C56	D
SA921-A90554A-R04-C57	F
SA921-A90554A-R04-C59	E
SA921-A90554A-R04-C60	D
SA921-A90554A-R04-C64	D
SA921-A90554A-R04-C65	D
SA921-A90554A-R04-C66	F
SA921-A90554A-R04-C67	D
SA921-A90554A-R04-C68	D
SA921-A90554A-R04-C69	F
SA921-A90554A-R04-C70	E
SA921-A90554A-R05-C07	D
SA921-A90554A-R05-C09	F
SA921-A90554A-R05-C10	F
SA921-A90554A-R05-C11	F
SA921-A90554A-R05-C12	D
SA921-A90554A-R05-C14	D
SA921-A90554A-R05-C16	F
SA921-A90554A-R05-C18	D
SA921-A90554A-R05-C19	F
SA921-A90554A-R05-C20	F
SA921-A90554A-R05-C25	F
SA921-A90554A-R05-C27	D
SA921-A90554A-R05-C32	D
SA921-A90554A-R05-C34	D
SA921-A90554A-R05-C35	D
SA921-A90554A-R05-C36	E
SA921-A90554A-R05-C37	F
SA921-A90554A-R05-C38	F
SA921-A90554A-R05-C41	D
SA921-A90554A-R05-C44	F
SA921-A90554A-R05-C45	D
SA921-A90554A-R05-C51	D
SA921-A90554A-R05-C52	D
SA921-A90554A-R05-C56	F
SA921-A90554A-R05-C57	F
SA921-A90554A-R05-C58	F
SA921-A90554A-R05-C60	F
SA921-A90554A-R05-C61	F
SA921-A90554A-R05-C64	D
SA921-A90554A-R05-C66	E
SA921-A90554A-R05-C68	D
SA921-A90554A-R05-C69	F
SA921-A90554A-R05-C70	D
SA921-A90554A-R06-C09	F
SA921-A90554A-R06-C13	D
SA921-A90554A-R06-C18	F
SA921-A90554A-R06-C20	F
SA921-A90554A-R06-C24	D
SA921-A90554A-R06-C25	F
SA921-A90554A-R06-C27	F
SA921-A90554A-R06-C33	E
SA921-A90554A-R06-C45	F
SA921-A90554A-R06-C46	F
SA921-A90554A-R06-C51	F
SA921-A90554A-R06-C57	D
SA921-A90554A-R06-C58	D
SA921-A90554A-R06-C59	D
SA921-A90554A-R06-C60	F
SA921-A90554A-R06-C64	F
SA921-A90554A-R06-C66	D
SA921-A90554A-R06-C69	D
SA921-A90554A-R06-C70	F
SA921-A90554A-R07-C08	F
SA921-A90554A-R07-C10	D
SA921-A90554A-R07-C16	F
SA921-A90554A-R07-C18	F
SA921-A90554A-R07-C19	D
SA921-A90554A-R07-C22	D
SA921-A90554A-R07-C25	D
SA921-A90554A-R07-C30	D
SA921-A90554A-R07-C34	F
SA921-A90554A-R07-C35	E
SA921-A90554A-R07-C37	E
SA921-A90554A-R07-C38	E
SA921-A90554A-R07-C40	D
SA921-A90554A-R07-C41	F
SA921-A90554A-R07-C45	D
SA921-A90554A-R07-C48	D
SA921-A90554A-R07-C49	F
SA921-A90554A-R07-C52	D
SA921-A90554A-R07-C56	D
SA921-A90554A-R07-C61	F
SA921-A90554A-R07-C64	F
SA921-A90554A-R07-C65	E
SA921-A90554A-R07-C66	D
SA921-A90554A-R07-C67	D
SA921-A90554A-R07-C69	F
SA921-A90554A-R08-C07	E
SA921-A90554A-R08-C08	D
SA921-A90554A-R08-C10	F
SA921-A90554A-R08-C11	F
SA921-A90554A-R08-C12	D
SA921-A90554A-R08-C16	E
SA921-A90554A-R08-C17	E
SA921-A90554A-R08-C20	E
SA921-A90554A-R08-C21	F
SA921-A90554A-R08-C22	D
SA921-A90554A-R08-C25	D
SA921-A90554A-R08-C26	D
SA921-A90554A-R08-C28	D
SA921-A90554A-R08-C38	D
SA921-A90554A-R08-C41	D
SA921-A90554A-R08-C42	D
SA921-A90554A-R08-C43	D
SA921-A90554A-R08-C44	E
SA921-A90554A-R08-C48	D
SA921-A90554A-R08-C49	D
SA921-A90554A-R08-C51	D
SA921-A90554A-R08-C52	D
SA921-A90554A-R08-C58	E
SA921-A90554A-R08-C59	D
SA921-A90554A-R08-C62	E
SA921-A90554A-R08-C65	F
SA921-A90554A-R08-C66	F
SA921-A90554A-R08-C67	D
SA921-A90554A-R08-C68	D
SA921-A90554A-R08-C70	D
SA921-A90554A-R09-C07	D
SA921-A90554A-R09-C10	F
SA921-A90554A-R09-C12	F
SA921-A90554A-R09-C13	F
SA921-A90554A-R09-C14	F
SA921-A90554A-R09-C16	D
SA921-A90554A-R09-C17	E
SA921-A90554A-R09-C21	D
SA921-A90554A-R09-C22	D
SA921-A90554A-R09-C24	E
SA921-A90554A-R09-C27	E
SA921-A90554A-R09-C28	D
SA921-A90554A-R09-C30	D
SA921-A90554A-R09-C33	D
SA921-A90554A-R09-C37	D
SA921-A90554A-R09-C40	D
SA921-A90554A-R09-C41	D
SA921-A90554A-R09-C45	E
SA921-A90554A-R09-C48	F
SA921-A90554A-R09-C49	D
SA921-A90554A-R09-C51	D
SA921-A90554A-R09-C57	F
SA921-A90554A-R09-C58	D
SA921-A90554A-R09-C59	F
SA921-A90554A-R09-C61	F
SA921-A90554A-R09-C65	F
SA921-A90554A-R09-C66	D
SA921-A90554A-R09-C68	F
SA921-A90554A-R10-C09	F
SA921-A90554A-R10-C11	D
SA921-A90554A-R10-C13	E
SA921-A90554A-R10-C14	D
SA921-A90554A-R10-C16	F
SA921-A90554A-R10-C18	F
SA921-A90554A-R10-C22	D
SA921-A90554A-R10-C24	D
SA921-A90554A-R10-C28	F
SA921-A90554A-R10-C30	F
SA921-A90554A-R10-C36	D
SA921-A90554A-R10-C43	F
SA921-A90554A-R10-C44	D
SA921-A90554A-R10-C45	E
SA921-A90554A-R10-C48	F
SA921-A90554A-R10-C49	F
SA921-A90554A-R10-C56	F
SA921-A90554A-R10-C57	F
SA921-A90554A-R10-C58	D
SA921-A90554A-R10-C59	D
SA921-A90554A-R10-C61	D
SA921-A90554A-R10-C62	F
SA921-A90554A-R10-C64	F
SA921-A90554A-R10-C65	D
SA921-A90554A-R10-C68	F
SA921-A90554A-R11-C08	E
SA921-A90554A-R11-C09	E
SA921-A90554A-R11-C11	D
SA921-A90554A-R11-C13	E
SA921-A90554A-R11-C14	D
SA921-A90554A-R11-C16	E
SA921-A90554A-R11-C20	F
SA921-A90554A-R11-C25	F
SA921-A90554A-R11-C26	D
SA921-A90554A-R11-C29	D
SA921-A90554A-R11-C34	D
SA921-A90554A-R11-C35	F
SA921-A90554A-R11-C36	F
SA921-A90554A-R11-C37	E
SA921-A90554A-R11-C38	D
SA921-A90554A-R11-C40	D
SA921-A90554A-R11-C41	D
SA921-A90554A-R11-C42	E
SA921-A90554A-R11-C44	F
SA921-A90554A-R11-C48	D
SA921-A90554A-R11-C49	D
SA921-A90554A-R11-C50	D
SA921-A90554A-R11-C52	D
SA921-A90554A-R11-C56	E
SA921-A90554A-R11-C57	D
SA921-A90554A-R11-C58	D
SA921-A90554A-R11-C60	F
SA921-A90554A-R11-C64	F
SA921-A90554A-R11-C68	D
SA921-A90554A-R11-C70	D
SA921-A90554A-R12-C10	E
SA921-A90554A-R12-C11	F
SA921-A90554A-R12-C13	F
SA921-A90554A-R12-C14	D
SA921-A90554A-R12-C17	D
SA921-A90554A-R12-C18	E
SA921-A90554A-R12-C19	F
SA921-A90554A-R12-C20	F
SA921-A90554A-R12-C24	D
SA921-A90554A-R12-C25	F
SA921-A90554A-R12-C26	F
SA921-A90554A-R12-C29	F
SA921-A90554A-R12-C32	D
SA921-A90554A-R12-C34	D
SA921-A90554A-R12-C37	D
SA921-A90554A-R12-C41	F
SA921-A90554A-R12-C42	F
SA921-A90554A-R12-C43	F
SA921-A90554A-R12-C45	F
SA921-A90554A-R12-C50	F
SA921-A90554A-R12-C51	F
SA921-A90554A-R12-C56	D
SA921-A90554A-R12-C58	D
SA921-A90554A-R12-C59	D
SA921-A90554A-R12-C60	E
SA921-A90554A-R12-C64	F
SA921-A90554A-R12-C65	D
SA921-A90554A-R12-C69	D
SA921-A90554A-R13-C08	F
SA921-A90554A-R13-C09	F
SA921-A90554A-R13-C10	E
SA921-A90554A-R13-C11	D
SA921-A90554A-R13-C12	F
SA921-A90554A-R13-C14	D
SA921-A90554A-R13-C16	D
SA921-A90554A-R13-C17	D
SA921-A90554A-R13-C18	D
SA921-A90554A-R13-C19	F
SA921-A90554A-R13-C20	D
SA921-A90554A-R13-C22	F
SA921-A90554A-R13-C26	E
SA921-A90554A-R13-C27	D
SA921-A90554A-R13-C28	D
SA921-A90554A-R13-C30	F
SA921-A90554A-R13-C34	F
SA921-A90554A-R13-C35	D
SA921-A90554A-R13-C37	D
SA921-A90554A-R13-C40	D
SA921-A90554A-R13-C41	F
SA921-A90554A-R13-C42	D
SA921-A90554A-R13-C43	F
SA921-A90554A-R13-C44	E
SA921-A90554A-R13-C45	F
SA921-A90554A-R13-C49	D
SA921-A90554A-R13-C50	F
SA921-A90554A-R13-C57	F
SA921-A90554A-R13-C59	F
SA921-A90554A-R13-C61	D
SA921-A90554A-R13-C64	F
SA921-A90554A-R13-C65	D
SA921-A90554A-R13-C67	F
SA921-A90554A-R13-C68	F
SA921-A90554A-R13-C69	D
SA921-A90554A-R14-C07	D
SA921-A90554A-R14-C09	F
SA921-A90554A-R14-C11	D
SA921-A90554A-R14-C12	F
SA921-A90554A-R14-C13	D
SA921-A90554A-R14-C14	D
SA921-A90554A-R14-C16	D
SA921-A90554A-R14-C17	F
SA921-A90554A-R14-C24	F
SA921-A90554A-R14-C25	D
SA921-A90554A-R14-C27	F
SA921-A90554A-R14-C28	F
SA921-A90554A-R14-C30	F
SA921-A90554A-R14-C33	D
SA921-A90554A-R14-C36	D
SA921-A90554A-R14-C40	E
SA921-A90554A-R14-C41	D
SA921-A90554A-R14-C42	D
SA921-A90554A-R14-C43	D
SA921-A90554A-R14-C45	D
SA921-A90554A-R14-C48	F
SA921-A90554A-R14-C49	E
SA921-A90554A-R14-C50	D
SA921-A90554A-R14-C51	D
SA921-A90554A-R14-C56	D
SA921-A90554A-R14-C57	F
SA921-A90554A-R14-C58	F
SA921-A90554A-R14-C59	D
SA921-A90554A-R14-C60	D
SA921-A90554A-R14-C61	E
SA921-A90554A-R14-C64	D
SA921-A90554A-R14-C65	D
SA921-A90554A-R14-C66	F
SA921-A90554A-R14-C67	D
SA921-A90554A-R14-C68	E
SA921-A90554A-R14-C69	E
SA921-A90554A-R15-C08	D
SA921-A90554A-R15-C10	D
SA921-A90554A-R15-C11	D
SA921-A90554A-R15-C12	F
SA921-A90554A-R15-C13	E
SA921-A90554A-R15-C20	D
SA921-A90554A-R15-C21	F
SA921-A90554A-R15-C22	F
SA921-A90554A-R15-C24	D
SA921-A90554A-R15-C25	F
SA921-A90554A-R15-C27	D
SA921-A90554A-R15-C30	E
SA921-A90554A-R15-C32	D
SA921-A90554A-R15-C33	D
SA921-A90554A-R15-C36	D
SA921-A90554A-R15-C37	E
SA921-A90554A-R15-C40	F
SA921-A90554A-R15-C42	F
SA921-A90554A-R15-C44	F
SA921-A90554A-R15-C48	F
SA921-A90554A-R15-C51	D
SA921-A90554A-R15-C52	D
SA921-A90554A-R15-C58	E
SA921-A90554A-R15-C64	D
SA921-A90554A-R15-C65	F
SA921-A90554A-R15-C66	F
SA921-A90554A-R15-C68	D
SA921-A90554A-R15-C69	F
SA922-A90554B-R23-C26	G
SA922-A90554B-R23-C27	None
SA922-A90554B-R23-C28	H
SA922-A90554B-R23-C30	G
SA922-A90554B-R23-C32	H
SA922-A90554B-R23-C35	A
SA922-A90554B-R23-C36	G
SA922-A90554B-R23-C37	G
SA922-A90554B-R23-C43	G
SA922-A90554B-R23-C44	G
SA922-A90554B-R23-C45	H
SA922-A90554B-R23-C46	None
SA922-A90554B-R23-C48	G
SA922-A90554B-R23-C49	H
SA922-A90554B-R23-C59	G
