cell_id	clone_id
SA1049AX1XB01417-A95652B-R43-C43	H
SA1049AX1XB01417-A95652B-R43-C44	E
SA1049AX1XB01417-A95652B-R43-C47	F
SA1049AX1XB01417-A95652B-R43-C50	H
SA1049AX1XB01417-A95652B-R43-C52	G
SA1049AX1XB01417-A95652B-R43-C53	H
SA1049AX1XB01417-A95652B-R43-C54	H
SA1049AX1XB01417-A95652B-R43-C55	H
SA1049AX1XB01417-A95652B-R43-C56	H
SA1049AX1XB01417-A95652B-R43-C57	H
SA1049AX1XB01417-A95652B-R43-C64	H
SA1049AX1XB01417-A95652B-R43-C66	None
SA1049AX1XB01417-A95652B-R43-C68	E
SA1049AX1XB01417-A95652B-R43-C69	H
SA1049AX1XB01417-A95652B-R44-C08	H
SA1049AX1XB01417-A95652B-R44-C18	H
SA1049AX1XB01417-A95652B-R44-C19	H
SA1049AX1XB01417-A95652B-R44-C20	E
SA1049AX1XB01417-A95652B-R44-C26	H
SA1049AX1XB01417-A95652B-R44-C29	None
SA1049AX1XB01417-A95652B-R44-C31	E
SA1049AX1XB01417-A95652B-R44-C37	H
SA1049AX1XB01417-A95652B-R44-C39	H
SA1049AX1XB01417-A95652B-R44-C40	H
SA1049AX1XB01417-A95652B-R44-C41	H
SA1049AX1XB01417-A95652B-R44-C42	None
SA1049AX1XB01417-A95652B-R44-C44	H
SA1049AX1XB01417-A95652B-R44-C50	H
SA1049AX1XB01417-A95652B-R44-C55	H
SA1049AX1XB01417-A95652B-R44-C56	None
SA1049AX1XB01417-A95652B-R44-C58	H
SA1049AX1XB01417-A95652B-R44-C63	H
SA1049AX1XB01417-A95652B-R44-C64	H
SA1049AX1XB01417-A95652B-R45-C10	H
SA1049AX1XB01417-A95652B-R45-C14	H
SA1049AX1XB01417-A95652B-R45-C16	H
SA1049AX1XB01417-A95652B-R45-C21	H
SA1049AX1XB01417-A95652B-R45-C22	H
SA1049AX1XB01417-A95652B-R45-C23	H
SA1049AX1XB01417-A95652B-R45-C24	H
SA1049AX1XB01417-A95652B-R45-C25	H
SA1049AX1XB01417-A95652B-R45-C28	E
SA1049AX1XB01417-A95652B-R45-C33	H
SA1049AX1XB01417-A95652B-R45-C36	H
SA1049AX1XB01417-A95652B-R45-C37	H
SA1049AX1XB01417-A95652B-R45-C38	H
SA1049AX1XB01417-A95652B-R45-C39	G
SA1049AX1XB01417-A95652B-R45-C40	H
SA1049AX1XB01417-A95652B-R45-C41	H
SA1049AX1XB01417-A95652B-R45-C44	None
SA1049AX1XB01417-A95652B-R45-C46	H
SA1049AX1XB01417-A95652B-R45-C47	D
SA1049AX1XB01417-A95652B-R45-C52	F
SA1049AX1XB01417-A95652B-R45-C54	D
SA1049AX1XB01417-A95652B-R45-C57	H
SA1049AX1XB01417-A95652B-R45-C58	H
SA1049AX1XB01417-A95652B-R45-C61	H
SA1049AX1XB01417-A95652B-R45-C62	H
SA1049AX1XB01417-A95652B-R45-C63	D
SA1049AX1XB01417-A95652B-R45-C66	None
SA1049AX1XB01417-A95652B-R45-C68	H
SA1049AX1XB01417-A95652B-R46-C07	H
SA1049AX1XB01417-A95652B-R46-C09	H
SA1049AX1XB01417-A95652B-R46-C12	H
SA1049AX1XB01417-A95652B-R46-C15	H
SA1049AX1XB01417-A95652B-R46-C16	F
SA1049AX1XB01417-A95652B-R46-C17	H
SA1049AX1XB01417-A95652B-R46-C18	G
SA1049AX1XB01417-A95652B-R46-C21	H
SA1049AX1XB01417-A95652B-R46-C23	H
SA1049AX1XB01417-A95652B-R46-C25	G
SA1049AX1XB01417-A95652B-R46-C26	H
SA1049AX1XB01417-A95652B-R46-C27	G
SA1049AX1XB01417-A95652B-R46-C28	G
SA1049AX1XB01417-A95652B-R46-C29	None
SA1049AX1XB01417-A95652B-R46-C32	D
SA1049AX1XB01417-A95652B-R46-C33	H
SA1049AX1XB01417-A95652B-R46-C36	F
SA1049AX1XB01417-A95652B-R46-C37	None
SA1049AX1XB01417-A95652B-R46-C39	H
SA1049AX1XB01417-A95652B-R46-C43	H
SA1049AX1XB01417-A95652B-R46-C44	H
SA1049AX1XB01417-A95652B-R46-C45	H
SA1049AX1XB01417-A95652B-R46-C47	G
SA1049AX1XB01417-A95652B-R46-C48	E
SA1049AX1XB01417-A95652B-R46-C50	None
SA1049AX1XB01417-A95652B-R46-C51	H
SA1049AX1XB01417-A95652B-R46-C54	G
SA1049AX1XB01417-A95652B-R46-C55	H
SA1049AX1XB01417-A95652B-R46-C56	H
SA1049AX1XB01417-A95652B-R46-C58	H
SA1049AX1XB01417-A95652B-R46-C59	G
SA1049AX1XB01417-A95652B-R46-C60	H
SA1049AX1XB01417-A95652B-R46-C62	H
SA1049AX1XB01417-A95652B-R46-C64	H
SA1049AX1XB01417-A95652B-R46-C65	H
SA1049AX1XB01417-A95652B-R46-C66	H
SA1049AX1XB01417-A95652B-R46-C67	None
SA1049AX1XB01417-A95652B-R46-C69	H
SA1049AX1XB01417-A95652B-R46-C70	H
SA1049AX1XB01417-A95652B-R47-C09	G
SA1049AX1XB01417-A95652B-R47-C12	H
SA1049AX1XB01417-A95652B-R47-C17	H
SA1049AX1XB01417-A95652B-R47-C18	D
SA1049AX1XB01417-A95652B-R47-C19	D
SA1049AX1XB01417-A95652B-R47-C21	H
SA1049AX1XB01417-A95652B-R47-C22	H
SA1049AX1XB01417-A95652B-R47-C24	E
SA1049AX1XB01417-A95652B-R47-C26	E
SA1049AX1XB01417-A95652B-R47-C33	H
SA1049AX1XB01417-A95652B-R47-C34	H
SA1049AX1XB01417-A95652B-R47-C35	G
SA1049AX1XB01417-A95652B-R47-C36	H
SA1049AX1XB01417-A95652B-R47-C38	H
SA1049AX1XB01417-A95652B-R47-C40	H
SA1049AX1XB01417-A95652B-R47-C42	D
SA1049AX1XB01417-A95652B-R47-C45	H
SA1049AX1XB01417-A95652B-R47-C48	H
SA1049AX1XB01417-A95652B-R47-C49	G
SA1049AX1XB01417-A95652B-R47-C50	H
SA1049AX1XB01417-A95652B-R47-C51	H
SA1049AX1XB01417-A95652B-R47-C52	H
SA1049AX1XB01417-A95652B-R47-C53	D
SA1049AX1XB01417-A95652B-R47-C55	D
SA1049AX1XB01417-A95652B-R47-C62	H
SA1049AX1XB01417-A95652B-R47-C63	H
SA1049AX1XB01417-A95652B-R47-C67	H
SA1049AX1XB01417-A95652B-R47-C68	G
SA1049AX1XB01417-A95652B-R47-C70	H
SA1049AX1XB01417-A95652B-R48-C08	H
SA1049AX1XB01417-A95652B-R48-C09	H
SA1049AX1XB01417-A95652B-R48-C10	H
SA1049AX1XB01417-A95652B-R48-C11	H
SA1049AX1XB01417-A95652B-R48-C13	H
SA1049AX1XB01417-A95652B-R48-C14	H
SA1049AX1XB01417-A95652B-R48-C15	H
SA1049AX1XB01417-A95652B-R48-C21	H
SA1049AX1XB01417-A95652B-R48-C22	H
SA1049AX1XB01417-A95652B-R48-C24	E
SA1049AX1XB01417-A95652B-R48-C26	H
SA1049AX1XB01417-A95652B-R48-C27	H
SA1049AX1XB01417-A95652B-R48-C28	H
SA1049AX1XB01417-A95652B-R48-C31	H
SA1049AX1XB01417-A95652B-R48-C32	H
SA1049AX1XB01417-A95652B-R48-C33	H
SA1049AX1XB01417-A95652B-R48-C35	H
SA1049AX1XB01417-A95652B-R48-C36	F
SA1049AX1XB01417-A95652B-R48-C40	None
SA1049AX1XB01417-A95652B-R48-C46	H
SA1049AX1XB01417-A95652B-R48-C47	G
SA1049AX1XB01417-A95652B-R48-C48	G
SA1049AX1XB01417-A95652B-R48-C50	H
SA1049AX1XB01417-A95652B-R48-C51	H
SA1049AX1XB01417-A95652B-R48-C52	H
SA1049AX1XB01417-A95652B-R48-C53	H
SA1049AX1XB01417-A95652B-R48-C54	H
SA1049AX1XB01417-A95652B-R48-C55	H
SA1049AX1XB01417-A95652B-R48-C56	D
SA1049AX1XB01417-A95652B-R48-C57	H
SA1049AX1XB01417-A95652B-R48-C59	D
SA1049AX1XB01417-A95652B-R48-C60	None
SA1049AX1XB01417-A95652B-R48-C62	D
SA1049AX1XB01417-A95652B-R48-C64	E
SA1049AX1XB01417-A95652B-R48-C66	G
SA1049AX1XB01417-A95652B-R48-C69	H
SA1049AX1XB01417-A95652B-R49-C07	G
SA1049AX1XB01417-A95652B-R49-C08	H
SA1049AX1XB01417-A95652B-R49-C11	G
SA1049AX1XB01417-A95652B-R49-C15	E
SA1049AX1XB01417-A95652B-R49-C18	H
SA1049AX1XB01417-A95652B-R49-C21	H
SA1049AX1XB01417-A95652B-R49-C22	H
SA1049AX1XB01417-A95652B-R49-C23	H
SA1049AX1XB01417-A95652B-R49-C24	G
SA1049AX1XB01417-A95652B-R49-C27	H
SA1049AX1XB01417-A95652B-R49-C28	G
SA1049AX1XB01417-A95652B-R49-C31	H
SA1049AX1XB01417-A95652B-R49-C34	H
SA1049AX1XB01417-A95652B-R49-C37	H
SA1049AX1XB01417-A95652B-R49-C38	H
SA1049AX1XB01417-A95652B-R49-C43	None
SA1049AX1XB01417-A95652B-R49-C44	H
SA1049AX1XB01417-A95652B-R49-C45	H
SA1049AX1XB01417-A95652B-R49-C46	G
SA1049AX1XB01417-A95652B-R49-C47	H
SA1049AX1XB01417-A95652B-R49-C49	G
SA1049AX1XB01417-A95652B-R49-C50	H
SA1049AX1XB01417-A95652B-R49-C53	H
SA1049AX1XB01417-A95652B-R49-C54	D
SA1049AX1XB01417-A95652B-R49-C56	H
SA1049AX1XB01417-A95652B-R49-C58	G
SA1049AX1XB01417-A95652B-R49-C59	D
SA1049AX1XB01417-A95652B-R49-C61	H
SA1049AX1XB01417-A95652B-R49-C64	B
SA1049AX1XB01417-A95652B-R49-C66	F
SA1049AX1XB01417-A95652B-R49-C69	F
SA1049AX1XB01417-A95652B-R49-C70	H
SA1049AX1XB01417-A95652B-R50-C08	H
SA1049AX1XB01417-A95652B-R50-C12	H
SA1049AX1XB01417-A95652B-R50-C14	G
SA1049AX1XB01417-A95652B-R50-C16	H
SA1049AX1XB01417-A95652B-R50-C18	None
SA1049AX1XB01417-A95652B-R50-C19	H
SA1049AX1XB01417-A95652B-R50-C22	H
SA1049AX1XB01417-A95652B-R50-C23	H
SA1049AX1XB01417-A95652B-R50-C25	G
SA1049AX1XB01417-A95652B-R50-C27	D
SA1049AX1XB01417-A95652B-R50-C28	H
SA1049AX1XB01417-A95652B-R50-C45	H
SA1049AX1XB01417-A95652B-R50-C49	G
SA1049AX1XB01417-A95652B-R50-C51	G
SA1049AX1XB01417-A95652B-R50-C55	G
SA1049AX1XB01417-A95652B-R50-C56	H
SA1049AX1XB01417-A95652B-R50-C61	H
SA1049AX1XB01417-A95652B-R50-C62	H
SA1049AX1XB01417-A95652B-R50-C69	H
SA1049AX1XB01417-A95652B-R50-C70	H
SA1049AX1XB01417-A95652B-R51-C09	H
SA1049AX1XB01417-A95652B-R51-C13	H
SA1049AX1XB01417-A95652B-R51-C15	E
SA1049AX1XB01417-A95652B-R51-C17	H
SA1049AX1XB01417-A95652B-R51-C18	H
SA1049AX1XB01417-A95652B-R51-C19	H
SA1049AX1XB01417-A95652B-R51-C20	H
SA1049AX1XB01417-A95652B-R51-C22	H
SA1049AX1XB01417-A95652B-R51-C23	D
SA1049AX1XB01417-A95652B-R51-C26	D
SA1049AX1XB01417-A95652B-R51-C28	None
SA1049AX1XB01417-A95652B-R51-C29	H
SA1049AX1XB01417-A95652B-R51-C31	None
SA1049AX1XB01417-A95652B-R51-C32	H
SA1049AX1XB01417-A95652B-R51-C34	H
SA1049AX1XB01417-A95652B-R51-C35	H
SA1049AX1XB01417-A95652B-R51-C37	H
SA1049AX1XB01417-A95652B-R51-C38	D
SA1049AX1XB01417-A95652B-R51-C39	H
SA1049AX1XB01417-A95652B-R51-C41	H
SA1049AX1XB01417-A95652B-R51-C42	G
SA1049AX1XB01417-A95652B-R51-C43	H
SA1049AX1XB01417-A95652B-R51-C44	H
SA1049AX1XB01417-A95652B-R51-C45	H
SA1049AX1XB01417-A95652B-R51-C50	H
SA1049AX1XB01417-A95652B-R51-C51	H
SA1049AX1XB01417-A95652B-R51-C52	H
SA1049AX1XB01417-A95652B-R51-C53	H
SA1049AX1XB01417-A95652B-R51-C54	H
SA1049AX1XB01417-A95652B-R51-C56	H
SA1049AX1XB01417-A95652B-R51-C57	H
SA1049AX1XB01417-A95652B-R51-C58	H
SA1049AX1XB01417-A95652B-R51-C61	H
SA1049AX1XB01417-A95652B-R51-C62	None
SA1049AX1XB01417-A95652B-R51-C64	H
SA1049AX1XB01417-A95652B-R51-C66	H
SA1049AX1XB01417-A95652B-R51-C67	None
SA1049AX1XB01417-A95652B-R51-C70	G
SA1049AX1XB01417-A95652B-R52-C07	H
SA1049AX1XB01417-A95652B-R52-C09	H
SA1049AX1XB01417-A95652B-R52-C10	H
SA1049AX1XB01417-A95652B-R52-C11	H
SA1049AX1XB01417-A95652B-R52-C12	G
SA1049AX1XB01417-A95652B-R52-C15	None
SA1049AX1XB01417-A95652B-R52-C19	H
SA1049AX1XB01417-A95652B-R52-C26	None
SA1049AX1XB01417-A95652B-R52-C27	F
SA1049AX1XB01417-A95652B-R52-C28	F
SA1049AX1XB01417-A95652B-R52-C29	H
SA1049AX1XB01417-A95652B-R52-C30	H
SA1049AX1XB01417-A95652B-R52-C31	G
SA1049AX1XB01417-A95652B-R52-C34	H
SA1049AX1XB01417-A95652B-R52-C35	F
SA1049AX1XB01417-A95652B-R52-C36	H
SA1049AX1XB01417-A95652B-R52-C38	H
SA1049AX1XB01417-A95652B-R52-C39	H
SA1049AX1XB01417-A95652B-R52-C40	H
SA1049AX1XB01417-A95652B-R52-C41	H
SA1049AX1XB01417-A95652B-R52-C43	D
SA1049AX1XB01417-A95652B-R52-C44	H
SA1049AX1XB01417-A95652B-R52-C45	H
SA1049AX1XB01417-A95652B-R52-C46	H
SA1049AX1XB01417-A95652B-R52-C52	None
SA1049AX1XB01417-A95652B-R52-C54	F
SA1049AX1XB01417-A95652B-R52-C55	H
SA1049AX1XB01417-A95652B-R52-C56	H
SA1049AX1XB01417-A95652B-R52-C57	H
SA1049AX1XB01417-A95652B-R52-C60	H
SA1049AX1XB01417-A95652B-R52-C69	G
SA1049AX1XB01417-A95652B-R53-C07	H
SA1049AX1XB01417-A95652B-R53-C09	H
SA1049AX1XB01417-A95652B-R53-C10	G
SA1049AX1XB01417-A95652B-R53-C13	F
SA1049AX1XB01417-A95652B-R53-C15	H
SA1049AX1XB01417-A95652B-R53-C16	D
SA1049AX1XB01417-A95652B-R53-C17	H
SA1049AX1XB01417-A95652B-R53-C20	H
SA1049AX1XB01417-A95652B-R53-C21	H
SA1049AX1XB01417-A95652B-R53-C23	H
SA1049AX1XB01417-A95652B-R53-C24	H
SA1049AX1XB01417-A95652B-R53-C30	H
SA1049AX1XB01417-A95652B-R53-C37	H
SA1049AX1XB01417-A95652B-R53-C38	H
SA1049AX1XB01417-A95652B-R53-C39	G
SA1049AX1XB01417-A95652B-R53-C40	H
SA1049AX1XB01417-A95652B-R53-C42	H
SA1049AX1XB01417-A95652B-R53-C43	E
SA1049AX1XB01417-A95652B-R53-C45	H
SA1049AX1XB01417-A95652B-R53-C46	H
SA1049AX1XB01417-A95652B-R53-C50	H
SA1049AX1XB01417-A95652B-R53-C51	H
SA1049AX1XB01417-A95652B-R53-C56	F
SA1049AX1XB01417-A95652B-R53-C59	H
SA1049AX1XB01417-A95652B-R53-C61	H
SA1049AX1XB01417-A95652B-R53-C63	None
SA1049AX1XB01417-A95652B-R53-C66	D
SA1049AX1XB01417-A95652B-R53-C67	H
SA1049AX1XB01417-A95652B-R53-C69	H
SA1049AX1XB01417-A96113A-R03-C16	H
SA1049AX1XB01417-A96113A-R03-C17	G
SA1049AX1XB01417-A96113A-R03-C19	H
SA1049AX1XB01417-A96113A-R03-C22	H
SA1049AX1XB01417-A96113A-R03-C26	H
SA1049AX1XB01417-A96113A-R03-C29	F
SA1049AX1XB01417-A96113A-R04-C08	D
SA1049AX1XB01417-A96113A-R04-C10	H
SA1049AX1XB01417-A96113A-R04-C18	G
SA1049AX1XB01417-A96113A-R04-C21	E
SA1049AX1XB01417-A96113A-R04-C23	G
SA1049AX1XB01417-A96113A-R04-C29	H
SA1049AX1XB01417-A96113A-R04-C34	G
SA1049AX1XB01417-A96113A-R04-C35	H
SA1049AX1XB01417-A96113A-R04-C49	H
SA1049AX1XB01417-A96113A-R04-C50	H
SA1049AX1XB01417-A96113A-R04-C52	H
SA1049AX1XB01417-A96113A-R04-C58	G
SA1049AX1XB01417-A96113A-R04-C59	G
SA1049AX1XB01417-A96113A-R05-C08	H
SA1049AX1XB01417-A96113A-R05-C09	H
SA1049AX1XB01417-A96113A-R05-C10	H
SA1049AX1XB01417-A96113A-R05-C14	H
SA1049AX1XB01417-A96113A-R05-C15	H
SA1049AX1XB01417-A96113A-R05-C18	G
SA1049AX1XB01417-A96113A-R05-C21	H
SA1049AX1XB01417-A96113A-R05-C24	G
SA1049AX1XB01417-A96113A-R05-C28	D
SA1049AX1XB01417-A96113A-R05-C29	G
SA1049AX1XB01417-A96113A-R05-C31	F
SA1049AX1XB01417-A96113A-R05-C32	H
SA1049AX1XB01417-A96113A-R05-C34	H
SA1049AX1XB01417-A96113A-R05-C44	D
SA1049AX1XB01417-A96113A-R05-C47	G
SA1049AX1XB01417-A96113A-R05-C51	H
SA1049AX1XB01417-A96113A-R05-C55	G
SA1049AX1XB01417-A96113A-R05-C56	None
SA1049AX1XB01417-A96113A-R05-C59	E
SA1049AX1XB01417-A96113A-R05-C66	H
SA1049AX1XB01417-A96113A-R06-C20	H
SA1049AX1XB01417-A96113A-R06-C21	H
SA1049AX1XB01417-A96113A-R06-C29	B
SA1049AX1XB01417-A96113A-R06-C31	G
SA1049AX1XB01417-A96113A-R06-C35	H
SA1049AX1XB01417-A96113A-R06-C40	G
SA1049AX1XB01417-A96113A-R07-C07	H
SA1049AX1XB01417-A96113A-R07-C14	H
SA1049AX1XB01417-A96113A-R07-C18	H
SA1049AX1XB01417-A96113A-R07-C21	G
SA1049AX1XB01417-A96113A-R07-C25	H
SA1049AX1XB01417-A96113A-R07-C29	H
SA1049AX1XB01417-A96113A-R07-C31	H
SA1049AX1XB01417-A96113A-R07-C34	H
SA1049AX1XB01417-A96113A-R07-C41	H
SA1049AX1XB01417-A96113A-R07-C42	H
SA1049AX1XB01417-A96113A-R07-C47	H
SA1049AX1XB01417-A96113A-R07-C49	H
SA1049AX1XB01417-A96113A-R07-C50	H
SA1049AX1XB01417-A96113A-R07-C52	H
SA1049AX1XB01417-A96113A-R07-C54	H
SA1049AX1XB01417-A96113A-R07-C56	H
SA1049AX1XB01417-A96113A-R07-C59	H
SA1049AX1XB01417-A96113A-R07-C60	H
SA1049AX1XB01417-A96113A-R08-C10	G
SA1049AX1XB01417-A96113A-R08-C16	H
SA1049AX1XB01417-A96113A-R08-C18	None
SA1049AX1XB01417-A96113A-R08-C20	H
SA1049AX1XB01417-A96113A-R08-C24	H
SA1049AX1XB01417-A96113A-R08-C25	H
SA1049AX1XB01417-A96113A-R08-C29	H
SA1049AX1XB01417-A96113A-R08-C31	G
SA1049AX1XB01417-A96113A-R08-C32	G
SA1049AX1XB01417-A96113A-R08-C34	H
SA1049AX1XB01417-A96113A-R08-C35	H
SA1049AX1XB01417-A96113A-R08-C36	H
SA1049AX1XB01417-A96113A-R08-C37	D
SA1049AX1XB01417-A96113A-R08-C40	None
SA1049AX1XB01417-A96113A-R08-C43	H
SA1049AX1XB01417-A96113A-R08-C45	H
SA1049AX1XB01417-A96113A-R08-C48	H
SA1049AX1XB01417-A96113A-R08-C49	H
SA1049AX1XB01417-A96113A-R08-C50	H
SA1049AX1XB01417-A96113A-R08-C51	G
SA1049AX1XB01417-A96113A-R08-C53	H
SA1049AX1XB01417-A96113A-R08-C54	F
SA1049AX1XB01417-A96113A-R08-C55	H
SA1049AX1XB01417-A96113A-R08-C58	H
SA1049AX1XB01417-A96113A-R08-C59	H
SA1049AX1XB01417-A96113A-R08-C62	F
SA1049AX1XB01417-A96113A-R08-C65	F
SA1049AX1XB01417-A96113A-R08-C66	None
SA1049AX1XB01417-A96113A-R09-C19	None
SA1049AX1XB01417-A96113A-R09-C28	E
SA1049AX1XB01417-A96113A-R09-C35	H
SA1049AX1XB01417-A96113A-R09-C38	H
SA1049AX1XB01417-A96113A-R09-C39	H
SA1049AX1XB01417-A96113A-R09-C41	H
SA1049AX1XB01417-A96113A-R09-C44	H
