cell_id	clone_id
SA1180CX1XB02698-A118812B-R45-C10	G
SA1180CX1XB02698-A118812B-R45-C17	I
SA1180CX1XB02698-A118812B-R45-C18	C
SA1180CX1XB02698-A118812B-R45-C24	F
SA1180CX1XB02698-A118812B-R45-C25	None
SA1180CX1XB02698-A118812B-R45-C27	F
SA1180CX1XB02698-A118812B-R45-C29	I
SA1180CX1XB02698-A118812B-R45-C31	F
SA1180CX1XB02698-A118812B-R45-C32	I
SA1180CX1XB02698-A118812B-R45-C34	I
SA1180CX1XB02698-A118812B-R45-C35	I
SA1180CX1XB02698-A118812B-R45-C36	H
SA1180CX1XB02698-A118812B-R45-C37	B
SA1180CX1XB02698-A118812B-R45-C41	M
SA1180CX1XB02698-A118812B-R45-C50	I
SA1180CX1XB02698-A118812B-R45-C53	F
SA1180CX1XB02698-A118812B-R45-C57	J
SA1180CX1XB02698-A118812B-R45-C58	C
SA1180CX1XB02698-A118812B-R45-C59	B
SA1180CX1XB02698-A118812B-R45-C60	F
SA1180CX1XB02698-A118812B-R45-C61	E
SA1180CX1XB02698-A118812B-R45-C62	J
SA1180CX1XB02698-A118812B-R45-C63	E
SA1180CX1XB02698-A118812B-R45-C66	C
SA1180CX1XB02698-A118812B-R45-C68	A
SA1180CX1XB02698-A118812B-R45-C70	D
SA1180CX1XB02698-A118812B-R46-C09	H
SA1180CX1XB02698-A118812B-R46-C11	A
SA1180CX1XB02698-A118812B-R46-C14	I
SA1180CX1XB02698-A118812B-R46-C15	C
SA1180CX1XB02698-A118812B-R46-C19	F
SA1180CX1XB02698-A118812B-R46-C23	None
SA1180CX1XB02698-A118812B-R46-C24	F
SA1180CX1XB02698-A118812B-R46-C25	None
SA1180CX1XB02698-A118812B-R46-C30	L
SA1180CX1XB02698-A118812B-R46-C37	G
SA1180CX1XB02698-A118812B-R46-C39	D
SA1180CX1XB02698-A118812B-R46-C41	M
SA1180CX1XB02698-A118812B-R46-C42	F
SA1180CX1XB02698-A118812B-R46-C49	E
SA1180CX1XB02698-A118812B-R46-C50	I
SA1180CX1XB02698-A118812B-R46-C51	M
SA1180CX1XB02698-A118812B-R46-C52	F
SA1180CX1XB02698-A118812B-R46-C54	J
SA1180CX1XB02698-A118812B-R46-C59	B
SA1180CX1XB02698-A118812B-R46-C64	I
SA1180CX1XB02698-A118812B-R46-C67	F
SA1180CX1XB02698-A118812B-R47-C12	C
SA1180CX1XB02698-A118812B-R47-C15	C
SA1180CX1XB02698-A118812B-R47-C16	D
SA1180CX1XB02698-A118812B-R47-C18	F
SA1180CX1XB02698-A118812B-R47-C19	C
SA1180CX1XB02698-A118812B-R47-C24	G
SA1180CX1XB02698-A118812B-R47-C28	I
SA1180CX1XB02698-A118812B-R47-C31	H
SA1180CX1XB02698-A118812B-R47-C32	M
SA1180CX1XB02698-A118812B-R47-C34	M
SA1180CX1XB02698-A118812B-R47-C45	None
SA1180CX1XB02698-A118812B-R47-C48	C
SA1180CX1XB02698-A118812B-R47-C51	I
SA1180CX1XB02698-A118812B-R47-C52	J
SA1180CX1XB02698-A118812B-R47-C55	G
SA1180CX1XB02698-A118812B-R47-C62	F
SA1180CX1XB02698-A118812B-R47-C63	F
SA1180CX1XB02698-A118812B-R47-C64	K
SA1180CX1XB02698-A118812B-R47-C66	J
SA1180CX1XB02698-A118812B-R47-C67	M
SA1180CX1XB02698-A118812B-R47-C68	J
SA1180CX1XB02698-A118812B-R47-C69	J
SA1180CX1XB02698-A118812B-R47-C70	I
SA1180CX1XB02698-A118812B-R48-C09	F
SA1180CX1XB02698-A118812B-R48-C11	A
SA1180CX1XB02698-A118812B-R48-C21	D
SA1180CX1XB02698-A118812B-R48-C24	H
SA1180CX1XB02698-A118812B-R48-C26	I
SA1180CX1XB02698-A118812B-R48-C28	L
SA1180CX1XB02698-A118812B-R48-C30	D
SA1180CX1XB02698-A118812B-R48-C31	C
SA1180CX1XB02698-A118812B-R48-C34	M
SA1180CX1XB02698-A118812B-R48-C35	None
SA1180CX1XB02698-A118812B-R48-C36	I
SA1180CX1XB02698-A118812B-R48-C37	E
SA1180CX1XB02698-A118812B-R48-C43	I
SA1180CX1XB02698-A118812B-R48-C47	A
SA1180CX1XB02698-A118812B-R48-C49	I
SA1180CX1XB02698-A118812B-R48-C51	D
SA1180CX1XB02698-A118812B-R48-C57	J
SA1180CX1XB02698-A118812B-R48-C59	M
SA1180CX1XB02698-A118812B-R48-C62	L
SA1180CX1XB02698-A118812B-R48-C66	C
SA1180CX1XB02698-A118812B-R48-C68	J
SA1180CX1XB02698-A118812B-R49-C12	I
SA1180CX1XB02698-A118812B-R49-C14	I
SA1180CX1XB02698-A118812B-R49-C17	H
SA1180CX1XB02698-A118812B-R49-C20	None
SA1180CX1XB02698-A118812B-R49-C21	C
SA1180CX1XB02698-A118812B-R49-C22	D
SA1180CX1XB02698-A118812B-R49-C25	H
SA1180CX1XB02698-A118812B-R49-C27	B
SA1180CX1XB02698-A118812B-R49-C28	B
SA1180CX1XB02698-A118812B-R49-C47	M
SA1180CX1XB02698-A118812B-R49-C49	L
SA1180CX1XB02698-A118812B-R49-C50	G
SA1180CX1XB02698-A118812B-R49-C52	I
SA1180CX1XB02698-A118812B-R49-C53	A
SA1180CX1XB02698-A118812B-R49-C54	G
SA1180CX1XB02698-A118812B-R49-C55	D
SA1180CX1XB02698-A118812B-R49-C56	G
SA1180CX1XB02698-A118812B-R49-C58	F
SA1180CX1XB02698-A118812B-R49-C60	None
SA1180CX1XB02698-A118812B-R49-C61	B
SA1180CX1XB02698-A118812B-R49-C62	F
SA1180CX1XB02698-A118812B-R49-C64	F
SA1180CX1XB02698-A118812B-R49-C69	E
SA1180CX1XB02698-A118812B-R49-C70	D
SA1180CX1XB02698-A118812B-R50-C09	I
SA1180CX1XB02698-A118812B-R50-C12	J
SA1180CX1XB02698-A118812B-R50-C18	F
SA1180CX1XB02698-A118812B-R50-C19	None
SA1180CX1XB02698-A118812B-R50-C20	F
SA1180CX1XB02698-A118812B-R50-C21	None
SA1180CX1XB02698-A118812B-R50-C23	L
SA1180CX1XB02698-A118812B-R50-C25	A
SA1180CX1XB02698-A118812B-R50-C26	I
SA1180CX1XB02698-A118812B-R50-C27	None
SA1180CX1XB02698-A118812B-R50-C30	C
SA1180CX1XB02698-A118812B-R50-C36	A
SA1180CX1XB02698-A118812B-R50-C37	C
