cell_id	clone_id
SA1142X2XB06032-A108761A-R03-C08	B
SA1142X2XB06032-A108761A-R03-C10	B
SA1142X2XB06032-A108761A-R03-C11	B
SA1142X2XB06032-A108761A-R03-C12	B
SA1142X2XB06032-A108761A-R03-C13	B
SA1142X2XB06032-A108761A-R03-C14	B
SA1142X2XB06032-A108761A-R03-C15	B
SA1142X2XB06032-A108761A-R03-C16	B
SA1142X2XB06032-A108761A-R03-C18	B
SA1142X2XB06032-A108761A-R03-C20	B
SA1142X2XB06032-A108761A-R03-C21	B
SA1142X2XB06032-A108761A-R03-C22	B
SA1142X2XB06032-A108761A-R03-C23	B
SA1142X2XB06032-A108761A-R03-C24	B
SA1142X2XB06032-A108761A-R03-C25	B
SA1142X2XB06032-A108761A-R03-C29	B
SA1142X2XB06032-A108761A-R03-C32	B
SA1142X2XB06032-A108761A-R03-C33	B
SA1142X2XB06032-A108761A-R03-C36	B
SA1142X2XB06032-A108761A-R03-C38	B
SA1142X2XB06032-A108761A-R03-C43	B
SA1142X2XB06032-A108761A-R03-C45	B
SA1142X2XB06032-A108761A-R03-C53	B
SA1142X2XB06032-A108761A-R04-C07	B
SA1142X2XB06032-A108761A-R04-C08	B
SA1142X2XB06032-A108761A-R04-C10	B
SA1142X2XB06032-A108761A-R04-C11	B
SA1142X2XB06032-A108761A-R04-C12	B
SA1142X2XB06032-A108761A-R04-C13	B
SA1142X2XB06032-A108761A-R04-C14	B
SA1142X2XB06032-A108761A-R04-C15	B
SA1142X2XB06032-A108761A-R04-C16	B
SA1142X2XB06032-A108761A-R04-C18	B
SA1142X2XB06032-A108761A-R04-C19	B
SA1142X2XB06032-A108761A-R04-C20	B
SA1142X2XB06032-A108761A-R04-C21	B
SA1142X2XB06032-A108761A-R04-C23	B
SA1142X2XB06032-A108761A-R04-C25	B
SA1142X2XB06032-A108761A-R04-C26	B
SA1142X2XB06032-A108761A-R04-C27	B
SA1142X2XB06032-A108761A-R04-C29	B
SA1142X2XB06032-A108761A-R04-C34	B
SA1142X2XB06032-A108761A-R04-C42	B
SA1142X2XB06032-A108761A-R04-C46	B
SA1142X2XB06032-A108761A-R05-C07	B
SA1142X2XB06032-A108761A-R05-C08	B
SA1142X2XB06032-A108761A-R05-C09	B
SA1142X2XB06032-A108761A-R05-C10	B
SA1142X2XB06032-A108761A-R05-C12	B
SA1142X2XB06032-A108761A-R05-C13	B
SA1142X2XB06032-A108761A-R05-C16	B
SA1142X2XB06032-A108761A-R05-C17	B
SA1142X2XB06032-A108761A-R05-C18	B
SA1142X2XB06032-A108761A-R05-C19	B
SA1142X2XB06032-A108761A-R05-C20	B
SA1142X2XB06032-A108761A-R05-C21	B
SA1142X2XB06032-A108761A-R05-C22	B
SA1142X2XB06032-A108761A-R05-C23	B
SA1142X2XB06032-A108761A-R05-C24	B
SA1142X2XB06032-A108761A-R05-C27	B
SA1142X2XB06032-A108761A-R05-C33	B
SA1142X2XB06032-A108761A-R05-C34	B
SA1142X2XB06032-A108761A-R05-C35	B
SA1142X2XB06032-A108761A-R05-C36	B
SA1142X2XB06032-A108761A-R05-C46	B
SA1142X2XB06032-A108761A-R05-C53	B
SA1142X2XB06032-A108761A-R06-C07	B
SA1142X2XB06032-A108761A-R06-C08	B
SA1142X2XB06032-A108761A-R06-C10	B
SA1142X2XB06032-A108761A-R06-C11	B
SA1142X2XB06032-A108761A-R06-C12	B
SA1142X2XB06032-A108761A-R06-C15	B
SA1142X2XB06032-A108761A-R06-C16	B
SA1142X2XB06032-A108761A-R06-C17	A
SA1142X2XB06032-A108761A-R06-C19	B
SA1142X2XB06032-A108761A-R06-C21	B
SA1142X2XB06032-A108761A-R06-C22	B
SA1142X2XB06032-A108761A-R06-C23	B
SA1142X2XB06032-A108761A-R06-C24	B
SA1142X2XB06032-A108761A-R06-C29	B
SA1142X2XB06032-A108761A-R06-C31	B
SA1142X2XB06032-A108761A-R06-C32	B
SA1142X2XB06032-A108761A-R06-C33	B
SA1142X2XB06032-A108761A-R06-C34	B
SA1142X2XB06032-A108761A-R06-C45	B
SA1142X2XB06032-A108761A-R06-C46	B
SA1142X2XB06032-A108761A-R06-C52	B
SA1142X2XB06032-A108761A-R06-C53	B
SA1142X2XB06032-A108761A-R07-C08	B
SA1142X2XB06032-A108761A-R07-C11	B
SA1142X2XB06032-A108761A-R07-C14	B
SA1142X2XB06032-A108761A-R07-C15	B
SA1142X2XB06032-A108761A-R07-C16	B
SA1142X2XB06032-A108761A-R07-C18	B
SA1142X2XB06032-A108761A-R07-C19	B
SA1142X2XB06032-A108761A-R07-C23	B
SA1142X2XB06032-A108761A-R07-C24	B
SA1142X2XB06032-A108761A-R07-C25	B
SA1142X2XB06032-A108761A-R07-C26	A
SA1142X2XB06032-A108761A-R07-C27	B
SA1142X2XB06032-A108761A-R07-C28	B
SA1142X2XB06032-A108761A-R07-C29	B
SA1142X2XB06032-A108761A-R07-C33	B
SA1142X2XB06032-A108761A-R07-C36	B
SA1142X2XB06032-A108761A-R07-C45	B
SA1142X2XB06032-A108761A-R07-C53	B
SA1142X2XB06032-A108761A-R08-C08	B
SA1142X2XB06032-A108761A-R08-C09	B
SA1142X2XB06032-A108761A-R08-C12	B
SA1142X2XB06032-A108761A-R08-C13	B
