AT135-A118389B-R57-C11	B
AT135-A118389B-R57-C12	A
AT135-A118389B-R57-C13	C
AT135-A118389B-R57-C19	C
AT135-A118389B-R57-C20	C
AT135-A118389B-R57-C21	B
AT135-A118389B-R57-C24	A
AT135-A118389B-R57-C26	B
AT135-A118389B-R57-C32	A
AT135-A118389B-R57-C33	B
AT135-A118389B-R57-C34	C
AT135-A118389B-R57-C40	C
AT135-A118389B-R57-C41	C
AT135-A118389B-R57-C43	A
AT135-A118389B-R57-C44	C
AT135-A118389B-R57-C45	A
AT135-A118389B-R57-C51	B
AT135-A118389B-R57-C56	C
AT135-A118389B-R57-C57	A
AT135-A118389B-R57-C58	A
AT135-A118389B-R57-C60	A
AT135-A118389B-R57-C64	A
AT135-A118389B-R57-C65	A
AT135-A118389B-R57-C70	A
AT135-A118389B-R58-C07	A
AT135-A118389B-R58-C08	C
AT135-A118389B-R58-C14	A
AT135-A118389B-R58-C17	C
AT135-A118389B-R58-C18	A
AT135-A118389B-R58-C23	C
AT135-A118389B-R58-C25	A
AT135-A118389B-R58-C26	A
AT135-A118389B-R58-C30	C
AT135-A118389B-R58-C31	A
AT135-A118389B-R58-C40	C
AT135-A118389B-R58-C43	B
AT135-A118389B-R58-C44	C
AT135-A118389B-R58-C45	A
AT135-A118389B-R58-C49	A
AT135-A118389B-R58-C51	A
AT135-A118389B-R58-C56	A
AT135-A118389B-R58-C57	C
AT135-A118389B-R58-C58	C
AT135-A118389B-R58-C59	A
AT135-A118389B-R58-C65	C
AT135-A118389B-R58-C66	A
AT135-A118389B-R59-C07	C
AT135-A118389B-R59-C08	A
AT135-A118389B-R59-C09	A
AT135-A118389B-R59-C10	A
AT135-A118389B-R59-C12	C
AT135-A118389B-R59-C13	B
AT135-A118389B-R59-C15	A
AT135-A118389B-R59-C17	C
AT135-A118389B-R59-C18	A
AT135-A118389B-R59-C19	C
AT135-A118389B-R59-C20	A
AT135-A118389B-R59-C23	C
AT135-A118389B-R59-C25	C
AT135-A118389B-R59-C28	C
AT135-A118389B-R59-C37	A
AT135-A118389B-R59-C39	C
AT135-A118389B-R59-C40	B
AT135-A118389B-R59-C46	A
AT135-A118389B-R59-C59	C
AT135-A118389B-R59-C66	C
AT135-A118389B-R59-C68	C
AT135-A118389B-R59-C69	C
AT135-A118389B-R60-C13	C
AT135-A118389B-R60-C20	A
AT135-A118389B-R60-C25	A
AT135-A118389B-R60-C28	C
AT135-A118389B-R60-C32	C
AT135-A118389B-R60-C37	A
AT135-A118389B-R60-C38	A
AT135-A118389B-R60-C41	A
AT135-A118389B-R60-C43	A
AT135-A118389B-R60-C44	A
AT135-A118389B-R60-C45	A
AT135-A118389B-R60-C52	C
AT135-A118389B-R60-C59	C
AT135-A118389B-R60-C63	C
AT135-A118389B-R60-C64	C
AT135-A118389B-R61-C08	A
AT135-A118389B-R61-C11	B
AT135-A118389B-R61-C12	C
AT135-A118389B-R61-C15	C
AT135-A118389B-R61-C20	B
AT135-A118389B-R61-C23	C
AT135-A118389B-R61-C27	A
AT135-A118389B-R61-C35	B
AT135-A118389B-R61-C37	A
AT135-A118389B-R61-C40	A
AT135-A118389B-R61-C47	C
AT135-A118389B-R61-C51	A
AT135-A118389B-R61-C52	A
AT135-A118389B-R61-C57	A
AT135-A118389B-R61-C60	B
AT135-A118389B-R61-C61	A
AT135-A118389B-R61-C63	A
AT135-A118389B-R61-C64	A
AT135-A118389B-R62-C08	A
AT135-A118389B-R62-C09	C
AT135-A118389B-R62-C12	C
AT135-A118389B-R62-C15	B
AT135-A118389B-R62-C16	C
AT135-A118389B-R62-C17	B
AT135-A118389B-R62-C18	B
AT135-A118389B-R62-C20	A
AT135-A118389B-R62-C22	C
AT135-A118389B-R62-C25	A
AT135-A118389B-R62-C32	B
AT135-A118389B-R62-C42	A
AT135-A118389B-R62-C45	A
AT135-A118389B-R62-C49	A
AT135-A118389B-R62-C57	A
AT135-A118389B-R62-C58	C
AT135-A118389B-R62-C60	B
AT135-A118389B-R62-C61	A
AT135-A118389B-R62-C65	C
AT135-A118389B-R62-C67	A
AT135-A118389B-R62-C70	A
AT135-A118389B-R63-C09	C
AT135-A118389B-R63-C10	A
AT135-A118389B-R63-C13	C
AT135-A118389B-R63-C14	C
AT135-A118389B-R63-C18	A
AT135-A118389B-R63-C19	C
AT135-A118389B-R63-C23	A
AT135-A118389B-R63-C28	C
AT135-A118389B-R63-C33	C
AT135-A118389B-R63-C34	A
AT135-A118389B-R63-C35	A
AT135-A118389B-R63-C37	B
AT135-A118389B-R63-C40	A
AT135-A118389B-R63-C44	C
AT135-A118389B-R63-C50	A
AT135-A118389B-R63-C52	A
AT135-A118389B-R63-C53	A
AT135-A118389B-R63-C55	A
AT135-A118389B-R63-C57	A
AT135-A118389B-R63-C63	B
AT135-A118389B-R63-C65	A
AT135-A118389B-R63-C66	A
AT135-A118389B-R63-C67	A
AT135-A118389B-R64-C07	A
AT135-A118389B-R64-C12	A
AT135-A118389B-R64-C24	A
AT135-A118389B-R64-C29	C
AT135-A118389B-R64-C31	A
AT135-A118389B-R64-C34	C
AT135-A118389B-R64-C40	C
AT135-A118389B-R64-C41	A
AT135-A118389B-R64-C42	A
AT135-A118389B-R64-C44	A
AT135-A118389B-R64-C53	C
AT135-A118389B-R64-C54	C
AT135-A118389B-R64-C56	C
AT135-A118389B-R64-C57	A
AT135-A118389B-R64-C58	A
AT135-A118389B-R64-C63	C
AT135-A118389B-R64-C64	C
AT135-A118389B-R65-C07	A
AT135-A118389B-R65-C10	C
AT135-A118389B-R65-C12	C
AT135-A118389B-R65-C27	C
AT135-A118389B-R65-C28	C
AT135-A118389B-R65-C29	A
AT135-A118389B-R65-C32	A
AT135-A118389B-R65-C33	C
AT135-A118389B-R65-C35	A
AT135-A118389B-R65-C38	A
AT135-A118389B-R65-C42	B
AT135-A118389B-R65-C45	C
AT135-A118389B-R65-C47	A
AT135-A118389B-R65-C48	A
AT135-A118389B-R65-C53	C
AT135-A118389B-R65-C55	A
AT135-A118389B-R65-C62	A
AT135-A118389B-R65-C63	B
AT135-A118389B-R65-C67	A
AT135-A118389B-R63-C49	A
