cell_id	clone_id
SA1050AX1XB01436-A98181A-R04-C07	E
SA1050AX1XB01436-A98181A-R05-C30	E
SA1050AX1XB01436-A98181A-R07-C22	E
SA1050AX1XB01436-A98181A-R07-C28	E
SA1050AX1XB01436-A98181A-R13-C29	E
SA1050AX1XB01436-A98181A-R14-C39	E
SA1050AX1XB01436-A98181A-R19-C11	E
SA1050AX1XB01436-A98181A-R22-C45	E
SA1050AX1XB01436-A98181A-R25-C23	E
SA1050AX1XB01436-A98181A-R27-C21	E
SA1050AX1XB01436-A98181A-R32-C11	E
SA1050AX1XB01436-A98181A-R33-C32	E
SA1050AX1XB01436-A98181A-R34-C32	E
SA1050AX1XB01436-A98181A-R35-C16	E
SA1050AX1XB01436-A98181A-R35-C22	E
SA1050AX1XB01436-A98279A-R03-C23	E
SA1050AX1XB01436-A98279A-R03-C24	E
SA1050AX1XB01436-A98279A-R03-C33	E
SA1050AX1XB01436-A98279A-R04-C44	E
SA1050AX1XB01436-A98279A-R05-C12	E
SA1050AX1XB01436-A98279A-R06-C16	E
SA1050AX1XB01436-A98279A-R07-C09	E
SA1050AX1XB01436-A98279A-R07-C65	E
SA1050AX1XB01436-A98279A-R08-C22	E
SA1050AX1XB01436-A98279A-R09-C35	E
SA1050AX1XB01436-A98279A-R09-C40	E
SA1050AX1XB01436-A98279A-R09-C52	E
SA1050AX1XB01436-A98279A-R09-C64	E
SA1050AX1XB01436-A98279A-R10-C46	E
SA1050AX1XB01436-A98279A-R11-C08	E
SA1050AX1XB01436-A98279A-R11-C36	E
SA1050AX1XB01436-A98279A-R11-C52	F
SA1050AX1XB01436-A98279A-R11-C53	E
SA1050AX1XB01436-A98279A-R11-C63	E
SA1050AX1XB01436-A98279A-R12-C07	E
SA1050AX1XB01436-A98279A-R12-C22	E
SA1050AX1XB01436-A98279A-R12-C35	E
SA1050AX1XB01436-A98279A-R12-C38	E
SA1050AX1XB01436-A98279A-R13-C15	E
SA1050AX1XB01436-A98279A-R13-C23	E
SA1050AX1XB01436-A98279A-R13-C57	F
SA1050AX1XB01436-A98279A-R14-C09	E
SA1050AX1XB01436-A98279A-R14-C52	E
SA1050AX1XB01436-A98279A-R14-C61	E
SA1050AX1XB01436-A98279A-R14-C67	E
SA1050AX1XB01436-A98279A-R14-C69	E
SA1050AX1XB01436-A98279A-R16-C17	E
SA1050AX1XB01436-A98279A-R16-C62	E
SA1050AX1XB01436-A98279A-R16-C63	E
SA1050AX1XB01436-A98279A-R17-C12	E
SA1050AX1XB01436-A98279A-R17-C62	E
SA1050AX1XB01436-A98279A-R18-C22	E
SA1050AX1XB01436-A98279A-R18-C54	F
SA1050AX1XB01436-A98279A-R18-C59	E
SA1050AX1XB01436-A98279A-R19-C08	E
SA1050AX1XB01436-A98279A-R19-C11	E
SA1050AX1XB01436-A98279A-R19-C25	E
SA1050AX1XB01436-A98279A-R19-C33	E
SA1050AX1XB01436-A98279A-R19-C51	E
SA1050AX1XB01436-A98279A-R19-C64	E
SA1050AX1XB01436-A98279A-R19-C67	E
SA1050AX1XB01436-A98279A-R20-C63	E
SA1050AX1XB01436-A98279A-R21-C14	E
SA1050AX1XB01436-A98279A-R22-C07	E
SA1050BX1XB01440-A118782A-R03-C12	None
SA1050BX1XB01440-A118782A-R03-C16	D
SA1050BX1XB01440-A118782A-R03-C21	C
SA1050BX1XB01440-A118782A-R03-C30	C
SA1050BX1XB01440-A118782A-R03-C32	C
SA1050BX1XB01440-A118782A-R03-C40	D
SA1050BX1XB01440-A118782A-R03-C43	D
SA1050BX1XB01440-A118782A-R03-C47	C
SA1050BX1XB01440-A118782A-R03-C49	D
SA1050BX1XB01440-A118782A-R03-C65	C
SA1050BX1XB01440-A118782A-R04-C49	D
SA1050BX1XB01440-A118782A-R05-C32	D
SA1050BX1XB01440-A118782A-R05-C41	C
SA1050BX1XB01440-A118782A-R06-C19	D
