cell_id	clone_id
SA906-A96175C-R54-C27	F
SA906-A96175C-R54-C29	D
SA906-A96175C-R54-C33	F
SA906-A96175C-R54-C34	C
SA906-A96175C-R54-C38	D
SA906-A96175C-R54-C40	D
SA906-A96175C-R54-C41	G
SA906-A96175C-R54-C42	B
SA906-A96175C-R54-C43	G
SA906-A96175C-R54-C46	H
SA906-A96175C-R54-C47	I
SA906-A96175C-R54-C57	J
SA906-A96175C-R54-C58	B
SA906-A96175C-R54-C59	I
SA906-A96175C-R54-C64	D
SA906-A96175C-R54-C65	C
SA906-A96175C-R54-C67	B
SA906-A96175C-R54-C70	F
SA906-A96175C-R55-C07	B
SA906-A96175C-R55-C09	D
SA906-A96175C-R55-C10	J
SA906-A96175C-R55-C11	C
SA906-A96175C-R55-C13	E
SA906-A96175C-R55-C14	D
SA906-A96175C-R55-C15	C
SA906-A96175C-R55-C16	B
SA906-A96175C-R55-C20	D
SA906-A96175C-R55-C21	B
SA906-A96175C-R55-C23	G
SA906-A96175C-R55-C24	J
SA906-A96175C-R55-C25	I
SA906-A96175C-R55-C26	D
SA906-A96175C-R55-C32	J
SA906-A96175C-R55-C33	J
SA906-A96175C-R55-C34	C
SA906-A96175C-R55-C40	J
SA906-A96175C-R55-C42	A
SA906-A96175C-R55-C44	C
SA906-A96175C-R55-C45	D
SA906-A96175C-R55-C46	H
SA906-A96175C-R55-C48	F
SA906-A96175C-R55-C50	C
SA906-A96175C-R55-C54	I
SA906-A96175C-R55-C55	J
SA906-A96175C-R55-C57	I
SA906-A96175C-R55-C64	J
SA906-A96175C-R55-C67	F
SA906-A96175C-R55-C69	C
SA906-A96175C-R56-C08	F
SA906-A96175C-R56-C09	J
SA906-A96175C-R56-C10	F
SA906-A96175C-R56-C11	F
SA906-A96175C-R56-C12	C
SA906-A96175C-R56-C13	A
SA906-A96175C-R56-C17	J
SA906-A96175C-R56-C18	C
SA906-A96175C-R56-C19	B
SA906-A96175C-R56-C21	B
SA906-A96175C-R56-C23	J
SA906-A96175C-R56-C26	F
SA906-A96175C-R56-C29	A
SA906-A96175C-R56-C30	B
SA906-A96175C-R56-C31	J
SA906-A96175C-R56-C32	E
SA906-A96175C-R56-C34	D
SA906-A96175C-R56-C35	F
SA906-A96175C-R56-C37	C
SA906-A96175C-R56-C38	F
SA906-A96175C-R56-C39	F
SA906-A96175C-R56-C41	C
SA906-A96175C-R56-C43	A
SA906-A96175C-R56-C44	C
SA906-A96175C-R56-C46	E
SA906-A96175C-R56-C48	D
SA906-A96175C-R56-C50	C
SA906-A96175C-R56-C51	A
SA906-A96175C-R56-C53	I
SA906-A96175C-R56-C57	C
SA906-A96175C-R56-C60	J
SA906-A96175C-R56-C61	F
SA906-A96175C-R56-C62	D
SA906-A96175C-R56-C65	C
SA906-A96175C-R56-C67	J
SA906-A96175C-R56-C68	B
SA906-A96175C-R56-C70	F
SA906-A96175C-R57-C14	F
SA906-A96175C-R57-C15	G
SA906-A96175C-R57-C18	G
SA906-A96175C-R57-C19	F
SA906-A96175C-R57-C21	B
SA906-A96175C-R57-C25	G
SA906-A96175C-R57-C26	F
SA906-A96175C-R57-C29	D
SA906-A96175C-R57-C30	J
SA906-A96175C-R57-C33	I
SA906-A96175C-R57-C36	F
SA906-A96175C-R57-C37	G
SA906-A96175C-R57-C46	F
SA906-A96175C-R57-C48	B
SA906-A96175C-R57-C49	B
SA906-A96175C-R57-C52	J
SA906-A96175C-R57-C59	J
SA906-A96175C-R57-C60	J
SA906-A96175C-R57-C61	None
SA906-A96175C-R57-C62	J
SA906-A96175C-R57-C68	B
SA906-A96175C-R58-C08	J
SA906-A96175C-R58-C09	J
SA906-A96175C-R58-C12	I
SA906-A96175C-R58-C16	D
SA906-A96175C-R58-C19	J
SA906-A96175C-R58-C22	C
SA906-A96175C-R58-C23	J
SA906-A96175C-R58-C24	B
SA906-A96175C-R58-C25	H
SA906-A96175C-R58-C27	J
SA906-A96175C-R58-C28	C
SA906-A96175C-R58-C30	I
SA906-A96175C-R58-C31	F
SA906-A96175C-R58-C32	J
SA906-A96175C-R58-C35	E
SA906-A96175C-R58-C36	D
SA906-A96175C-R58-C37	B
SA906-A96175C-R58-C38	D
SA906-A96175C-R58-C42	J
SA906-A96175C-R58-C43	B
SA906-A96175C-R58-C44	J
SA906-A96175C-R58-C49	D
SA906-A96175C-R58-C51	B
SA906-A96175C-R58-C58	E
SA906-A96175C-R58-C62	B
SA906-A96175C-R58-C64	B
SA906-A96175C-R58-C65	J
SA906-A96175C-R58-C67	J
SA906-A96175C-R58-C69	C
SA906-A96175C-R58-C70	F
SA906-A96175C-R59-C07	J
SA906-A96175C-R59-C08	J
SA906-A96175C-R59-C09	D
SA906-A96175C-R59-C14	D
SA906-A96175C-R59-C15	J
SA906-A96175C-R59-C19	J
SA906-A96175C-R59-C21	J
SA906-A96175C-R59-C26	F
SA906-A96175C-R59-C28	C
SA906-A96175C-R59-C32	F
SA906-A96175C-R59-C35	H
SA906-A96175C-R59-C36	I
SA906-A96175C-R59-C37	C
SA906-A96175C-R59-C42	E
SA906-A96175C-R59-C44	E
SA906-A96175C-R59-C45	J
SA906-A96175C-R59-C46	I
SA906-A96175C-R59-C47	J
SA906-A96175C-R59-C51	B
SA906-A96175C-R59-C52	J
SA906-A96175C-R59-C54	F
SA906-A96175C-R59-C56	J
SA906-A96175C-R59-C59	E
SA906-A96175C-R59-C61	J
SA906-A96175C-R59-C62	J
SA906-A96175C-R59-C63	E
SA906-A96175C-R59-C68	H
SA906-A96175C-R60-C07	F
SA906-A96175C-R60-C08	F
SA906-A96175C-R60-C12	F
SA906-A96175C-R60-C14	J
SA906-A96175C-R60-C16	G
SA906-A96175C-R60-C18	A
SA906-A96175C-R60-C22	B
SA906-A96175C-R60-C23	C
SA906-A96175C-R60-C25	I
SA906-A96175C-R60-C30	F
SA906-A96175C-R60-C33	B
SA906-A96175C-R60-C34	F
SA906-A96175C-R60-C40	B
SA906-A96175C-R60-C41	A
SA906-A96175C-R60-C43	F
SA906-A96175C-R60-C44	H
SA906-A96175C-R60-C47	H
SA906-A96175C-R60-C49	J
SA906-A96175C-R60-C51	D
SA906-A96175C-R60-C53	A
SA906-A96175C-R60-C54	F
SA906-A96175C-R60-C55	F
SA906-A96175C-R60-C56	G
SA906-A96175C-R60-C58	G
SA906-A96175C-R60-C61	J
SA906-A96175C-R60-C62	J
SA906-A96175C-R60-C63	F
SA906-A96175C-R60-C66	B
SA906-A96175C-R60-C67	G
SA906-A96175C-R60-C68	F
SA906-A96175C-R61-C07	D
SA906-A96175C-R61-C12	H
SA906-A96175C-R61-C13	G
SA906-A96175C-R61-C15	A
SA906-A96175C-R61-C17	D
SA906-A96175C-R61-C22	F
SA906-A96175C-R61-C25	J
SA906-A96175C-R61-C26	G
SA906-A96175C-R61-C30	J
SA906-A96175C-R61-C31	J
SA906-A96175C-R61-C36	J
SA906-A96175C-R61-C37	E
SA906-A96175C-R61-C46	C
SA906-A96175C-R61-C47	J
SA906-A96175C-R61-C49	C
SA906-A96175C-R61-C50	J
SA906-A96175C-R61-C56	J
SA906-A96175C-R61-C57	E
SA906-A96175C-R61-C59	I
SA906-A96175C-R61-C61	B
SA906-A96175C-R61-C62	C
SA906-A96175C-R61-C63	D
SA906-A96175C-R61-C68	J
SA906-A96175C-R61-C70	F
SA906-A96175C-R62-C08	D
SA906-A96175C-R62-C09	J
SA906-A96175C-R62-C10	E
SA906-A96175C-R62-C11	A
SA906-A96175C-R62-C14	C
SA906-A96175C-R62-C16	A
SA906-A96175C-R62-C17	C
SA906-A96175C-R62-C18	F
SA906-A96175C-R62-C20	D
SA906-A96175C-R62-C21	F
SA906-A96175C-R62-C23	D
SA906-A96175C-R62-C24	I
SA906-A96175C-R62-C26	I
SA906-A96175C-R62-C27	C
SA906-A96175C-R62-C30	J
SA906-A96175C-R62-C32	H
SA906-A96175C-R62-C33	H
SA906-A96175C-R62-C37	B
SA906-A96175C-R62-C40	D
SA906-A96175C-R62-C44	C
SA906-A96175C-R62-C47	F
SA906-A96175C-R62-C49	I
SA906-A96175C-R62-C54	J
SA906-A96175C-R62-C61	G
SA906-A96175C-R62-C62	I
SA906-A96175C-R62-C64	C
SA906-A96175C-R62-C65	F
SA906-A96175C-R62-C67	C
SA906-A96175C-R62-C68	J
SA906-A96175C-R62-C70	F
SA906-A96175C-R63-C07	J
SA906-A96175C-R63-C09	D
SA906-A96175C-R63-C10	F
SA906-A96175C-R63-C11	J
SA906-A96175C-R63-C13	B
SA906-A96175C-R63-C15	B
SA906-A96175C-R63-C16	None
SA906-A96175C-R63-C17	J
SA906-A96175C-R63-C18	J
SA906-A96175C-R63-C19	G
SA906-A96175C-R63-C26	F
SA906-A96175C-R63-C27	J
SA906-A96175C-R63-C28	D
SA906-A96175C-R63-C29	C
SA906-A96175C-R63-C31	B
SA906-A96175C-R63-C32	A
SA906-A96175C-R63-C34	B
SA906-A96175C-R63-C35	F
SA906-A96175C-R63-C38	C
SA906-A96175C-R63-C41	C
SA906-A96175C-R63-C43	F
SA906-A96175C-R63-C44	J
SA906-A96175C-R63-C45	None
SA906-A96175C-R63-C47	J
SA906-A96175C-R63-C49	A
SA906-A96175C-R63-C51	J
SA906-A96175C-R63-C54	B
SA906-A96175C-R63-C55	F
SA906-A96175C-R63-C57	J
SA906-A96175C-R63-C58	D
SA906-A96175C-R63-C59	J
SA906-A96175C-R63-C66	C
SA906-A96175C-R63-C68	C
SA906-A96175C-R63-C69	H
SA906-A96175C-R63-C70	C
SA906-A96175C-R64-C09	D
SA906-A96175C-R64-C10	C
SA906-A96175C-R64-C13	F
SA906-A96175C-R64-C16	J
SA906-A96175C-R64-C17	A
SA906-A96175C-R64-C19	A
SA906-A96175C-R64-C20	C
SA906-A96175C-R64-C21	B
SA906-A96175C-R64-C23	J
SA906-A96175C-R64-C28	J
SA906-A96175C-R64-C32	I
SA906-A96175C-R64-C33	J
SA906-A96175C-R64-C34	D
SA906-A96175C-R64-C37	C
SA906-A96175C-R64-C38	B
SA906-A96175C-R64-C41	J
SA906-A96175C-R64-C42	H
SA906-A96175C-R64-C44	None
SA906-A96175C-R64-C45	J
SA906-A96175C-R64-C46	J
SA906-A96175C-R64-C49	J
SA906-A96175C-R64-C56	E
SA906-A96175C-R64-C60	F
SA906-A96175C-R64-C61	I
SA906-A96175C-R64-C63	D
SA906-A96175C-R64-C67	D
SA906-A96175C-R64-C69	J
SA906-A96175C-R65-C07	I
SA906-A96175C-R65-C10	E
SA906-A96175C-R65-C12	J
SA906-A96175C-R65-C13	A
SA906-A96175C-R65-C14	F
SA906-A96175C-R65-C17	J
SA906-A96175C-R65-C19	D
SA906-A96175C-R65-C21	J
SA906-A96175C-R65-C24	J
SA906-A96175C-R65-C25	J
SA906-A96175C-R65-C27	J
SA906-A96175C-R65-C29	None
SA906-A96175C-R65-C32	C
SA906-A96175C-R65-C35	H
SA906-A96175C-R65-C39	J
SA906-A96175C-R65-C40	H
SA906-A96175C-R65-C43	J
SA906-A96175C-R65-C44	J
SA906-A96175C-R65-C46	J
SA906-A96175C-R65-C50	I
SA906-A96175C-R65-C51	G
SA906-A96175C-R65-C52	J
SA906-A96175C-R65-C53	F
SA906-A96175C-R65-C54	B
SA906-A96175C-R65-C56	J
SA906-A96175C-R65-C60	C
SA906-A96175C-R65-C61	F
SA906-A96175C-R65-C62	B
SA906-A96175C-R65-C63	C
SA906-A96175C-R65-C66	J
SA906-A96175C-R65-C69	F
SA906-A96175C-R65-C70	E
SA906-A96175C-R66-C08	B
SA906-A96175C-R66-C09	D
SA906-A96175C-R66-C11	D
SA906-A96175C-R66-C12	A
SA906-A96175C-R66-C14	C
SA906-A96175C-R66-C17	J
SA906-A96175C-R66-C20	J
SA906-A96175C-R66-C28	J
SA906-A96175C-R66-C37	J
SA906-A96175C-R66-C41	J
SA906-A96175C-R66-C47	B
SA906-A96175C-R66-C48	J
SA906-A96175C-R66-C51	J
SA906-A96175C-R66-C54	D
SA906-A96175C-R66-C56	A
SA906-A96175C-R66-C61	None
SA906-A96175C-R66-C62	H
SA906-A96175C-R66-C70	A
SA906-A96175C-R67-C07	J
SA906-A96175C-R67-C08	D
SA906-A96175C-R67-C09	E
SA906-A96175C-R67-C12	J
SA906-A96175C-R67-C15	J
SA906-A96175C-R67-C16	D
SA906-A96175C-R67-C17	C
SA906-A96175C-R67-C19	F
SA906-A96175C-R67-C20	D
SA906-A96175C-R67-C21	G
SA906-A96175C-R67-C27	D
SA906-A96175C-R67-C28	B
SA906-A96175C-R67-C33	D
SA906-A96175C-R67-C35	A
SA906-A96175C-R67-C39	J
SA906-A96175C-R67-C40	J
SA906-A96175C-R67-C42	F
SA906-A96175C-R67-C45	J
SA906-A96175C-R67-C46	G
SA906-A96175C-R67-C47	B
SA906-A96175C-R67-C48	C
SA906-A96175C-R67-C49	J
SA906-A96175C-R67-C51	J
SA906-A96175C-R67-C52	E
SA906-A96175C-R67-C56	A
SA906-A96175C-R67-C57	B
SA906-A96175C-R67-C60	J
SA906-A96175C-R67-C61	J
SA906-A96175C-R67-C62	B
SA906-A96175C-R67-C63	A
SA906-A96175C-R67-C68	B
SA906-A96175C-R68-C09	F
SA906-A96175C-R68-C11	J
SA906-A96175C-R68-C14	C
SA906-A96175C-R68-C16	H
SA906-A96175C-R68-C17	J
SA906-A96175C-R68-C21	J
SA906-A96175C-R68-C22	J
SA906-A96175C-R68-C23	D
SA906-A96175C-R68-C25	I
SA906-A96175C-R68-C30	J
SA906-A96175C-R68-C41	J
SA906-A96175C-R68-C42	H
SA906-A96175C-R68-C46	B
SA906-A96175C-R68-C47	A
SA906-A96175C-R68-C49	None
SA906-A96175C-R68-C51	A
SA906-A96175C-R68-C52	G
SA906-A96175C-R68-C54	C
SA906-A96175C-R68-C55	J
SA906-A96175C-R68-C57	J
SA906-A96175C-R68-C58	B
SA906-A96175C-R68-C59	B
SA906-A96175C-R68-C61	J
SA906-A96175C-R68-C63	J
SA906-A96175C-R68-C68	B
SA906-A96175C-R68-C69	J
SA906-A96175C-R69-C08	I
SA906-A96175C-R69-C10	J
SA906-A96175C-R69-C13	J
SA906-A96175C-R69-C15	D
SA906-A96175C-R69-C16	J
SA906-A96175C-R69-C17	J
SA906-A96175C-R69-C21	D
SA906-A96175C-R69-C22	H
SA906-A96175C-R69-C24	C
SA906-A96175C-R69-C31	B
SA906-A96175C-R69-C33	H
SA906-A96175C-R69-C35	J
SA906-A96175C-R69-C45	J
SA906-A96175C-R69-C47	J
SA906-A96175C-R69-C48	B
SA906-A96175C-R69-C52	H
SA906-A96175C-R69-C55	J
SA906-A96175C-R69-C56	C
SA906-A96175C-R69-C58	D
SA906-A96175C-R69-C59	H
SA906-A96175C-R69-C60	G
SA906-A96175C-R69-C63	J
SA906-A96175C-R69-C65	G
SA906-A96175C-R69-C66	J
SA906-A96175C-R69-C68	G
SA906-A96175C-R69-C69	F
SA906-A96175C-R70-C07	C
SA906-A96175C-R70-C12	J
SA906-A96175C-R70-C13	J
SA906-A96175C-R70-C14	B
SA906-A96175C-R70-C15	C
SA906-A96175C-R70-C16	C
SA906-A96175C-R70-C18	J
SA906-A96175C-R70-C19	I
SA906-A96175C-R70-C20	J
SA906-A96175C-R70-C21	J
SA906-A96175C-R70-C23	J
SA906-A96175C-R70-C24	A
SA906-A96175C-R70-C25	C
SA906-A96175C-R70-C29	C
SA906-A96175C-R70-C31	A
SA906-A96175C-R70-C35	D
SA906-A96175C-R70-C37	I
SA906-A96175C-R70-C54	C
SA906-A96175C-R70-C60	H
SA906-A96175C-R70-C61	I
SA906-A96175C-R70-C62	F
SA906-A96175C-R70-C66	C
SA906-A96175C-R70-C67	J
SA906-A96175C-R70-C69	A
SA906-A96175C-R70-C70	J
